post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07,Quality Control LL-3,"Intitulé du poste : Analyste Controle QualiteLieu : MegrineGrading Global : CIVPÀ propos du poste :Vous souhaitez lancer votre carrière dans le secteur des soins de santé de pointe ? Rejoignez Sanofi et bénéficiez d'un encadrement et des conseils de leaders inspirants, tout en contribuant à améliorer la vie d'innombrables personnes dans le monde entier. En tant que stagiaire de contrôle de la qualité, vous consacrerez votre été à acquérir des compétences, de l’expérience et des connaissances précieuses dans notre usine de biofabrication à la pointe de la technologie. C'est une occasion fantastique de se familiariser avec la technologie de nouvelle génération tout en travaillant aux côtés de quelques-uns des meilleurs spécialistes du secteur.À propos de vousDiplômés des écoles Supérieurs avec un niveau d’études techniciens supérieur, licence ou ingénieur en biologie, biotechnologie et ou chimie, un master professionnel souhaitée.Rigoureux et disponible et motivé à travailler en équipes postés.Principales responsabilités :Le technicien de laboratoire est rattaché hiérarchiquement, au responsable direct qui lui attribue les tâches à effectuer en fonction des impératifs du service.Il assure la réalisation des analyses physico-chimiques et microbiologiquesEffectuer les analyses physico-chimiques selon des techniques en vigueur validées, en observant les règles de Bonnes Pratiques de Laboratoire BPL, ainsi que les règles d’hygiène, de santé et de protection de l’environnement (HSE), y afférentes.Responsable des équipements et ou des taches qui lui sont attribuées selon le planning de domaine de responsabilité Doit veiller à l’ordre et à aux rangements des réactifs, de la verrerie et des différents accessoires des appareils du laboratoire ainsi que les déchets des solvantsDoit signaler toute anomalie ou déviation observée lors des manipulationsParticipe à la gestion des stocks des substances de référence, étalons, solvants et réactifs et signaler la nécessité de commande des pièces de rechange, verrerie, colonne et autres consommablesDoit participer à la propreté du laboratoire et Participe à la réception des échantillons pour le contrôle et à la destruction de ces derniersPursue progress, discover extraordinaryBetter is out there. Better medications, better outcomes, better science. But progress doesn’t happen without people – people from different backgrounds, in different locations, doing different roles, all united by one thing: a desire to make miracles happen. So, let’s be those people.At Sanofi, we provide equal opportunities to all regardless of race, colour, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, ability or gender identity.Watch our ALL IN video and check out our Diversity Equity and Inclusion actions at sanofi.com!",Sanofi,"Mégrine, Ben Arous, Tunisia",Entry level,Full-time,Quality Assurance,"Chemical Manufacturing, Biotechnology Research, and Pharmaceutical Manufacturing"
2023-07,Data Engineer,"Yassir is the leading super App in the Maghreb region set to changing the way daily services are provided. It currently operates in 45 cities across Algeria, Morocco and Tunisia with recent expansions into France, Canada and Sub-Saharan Africa. It is backed (:$200M in funding) by VCs from Silicon Valley, Europe and other parts of the world.We offer on-demand services such as ride-hailing and last-mile delivery. Building on this infrastructure, we are now introducing financial services to help our users pay, save and borrow digitally.Helping usher the continent into a digital economy era. We’re not just about serving people - we’re about creating a marketplace to bring people what they need while infusing social values.About The RoleWe are looking for a Data Engineer at Yassir, with a thorough understanding of cloud technologies. You will help deploy Big Data solutions, build and manage data and model pipelines, ETL processes, and deploy machine learning models in a production, secure and scalable manner. The senior data engineer should be a data specialist with strong experience in the deployment and automation of data warehousing, data and model pipelines, data cleansing, monitoring data processing systems, and dealing with large and various sets of structured and unstructured data. You possess excellent communication skills along with the perseverance to solve problems that may not have obvious solutions. You may need to ""Think out of the box"" or ""hack around"" a problem to solve it. We like that!TASKSDesign and build data and model pipelines in Google Cloud Platform, AWS or similarManage and automate ETL, ML model pipelines and cloud deployment implementationsDesign and implement Data Warehousing solutions with their corresponding Data Governance processesDesign, implement, test CI/CD pipelines for the various data products to be productisedDesign for data security and complianceManage, provision and orchestrate necessary cloud solution infrastructureBe in charge of the MLOps lifecycle: research, design, experimentation, development, deployment, monitoring, and maintenanceLiaise with stakeholders to analyze business problems, clarify requirements and define the scope of the resolution neededREQUIREMENTS5+ years experience using SQL and BigQuery or a SQL-based toolDemonstrable deep knowledge and experience in cloud migration, cloud architecture, and data engineeringProduction-level Python, SQL & NoSQL, CloudOps (GCP, AWS or Azure ecosystems), Git, CI/CD (Github Actions or CircleCI), MLflow2+ years of hands-on experience with cloud orchestration tooling, infrastructure-as-a-code (Terraform, CloudFormation or similar)2+ years of hands-on experience building scalable ETL pipelines (Apache Beam, Airflow, Cloud Composer, Cloud Functions, Pub/Sub)Broad knowledge of one of the major cloud vendorsStrong problem-solving or analytics experienceWillingness to both teach others and learn new techniquesAdvanced English communication skillsAbout your experienceA set of certifications in GCP: Cloud Architect, Data Engineer, Cloud Engineer, ML Engineer (or similar in another cloud vendor)Hands-on experience in MLOps, ML model deployment, governance, and workflow optimizationHands-on experience in one or various: LightGBM/XGBoost/Sklearn, Numpy/SciPy, Keras/PyTorch/Tabnet, Rust/C++, TensorFlow/Caffe/MXNet, CUDA/Ray, Node.js, REST/GraphQL, Neo4J, Grafana/Datadog, Kafka/Spark/PrestoKnowledge of/exposure to Google AnalyticsKnowledge of/exposure to Adobe Marketing Cloud or Adobe AnalyticsBENEFITSGreat compensation and bonuses including stock optionsGround floor opportunity with the team; shape the strategic direction of the companySharp, motivated co-workers in a fun office environment or in remote Paid company holidaysFull social coverageWHY YOU SHOULD JOIN YASSIRJoin one of the fastest-growing tech companies in North AfricaHave a lasting impact on our company's culture Make a real impact on the world by helping us bring affordable financial and on-demand services to millions of AfricansWork on some really hard technical challenges from identity infrastructure for Africans, digital payment networks to complex mapping and routing systems across the continentWe are the first Algerian startup to go through Y Combinator program and we’re backed by top investors including Unpopular Ventures, Rebel Fund and DainTree.VCAt Yassir, we believe in the power of diversity and the importance of an inclusive culture. So, if you're ready to bring your unique perspective and experiences to the table, then we're excited to listen.Don't just apply for a job, come and be a part of our journey. Let's create a better tomorrow together.We look forward to receiving your application!Best of luck,Your Yassir TA Team",Yassir,"Tunis, Tunis, Tunisia",Not Applicable,Full-time,Information Technology,IT Services and IT Consulting
2024-07,Clerk-Front Desk,"Job Number 24042403Job Category Rooms & Guest Services OperationsLocation Tunis Marriott Hotel, Centre Urbain Nord, Tunis, Tunisia, Tunisia VIEW ON MAPSchedule Full-TimeLocated Remotely? NRelocation? NPosition Type Non-ManagementPosition SummaryProcess all guest check-ins by confirming reservations, assigning room, and issuing and activating room key. Process all payment types such as room charges, cash, checks, debit, or credit. Process all check-outs including resolving any late and disputed charges. Answer, record, and process all guest calls, messages, requests, questions, or concerns. Coordinate with Housekeeping to track readiness of rooms for check-in. Communicate parking procedures to guests/visitors and dispatch bell staff or valet staff as needed. Supply guests with directions and information regarding property and local areas of interest. Run daily reports (number of arrivals, departures), identify any special requests, and check reports for accuracy. Complete designated cashier and closing reports in the computer system. Cash guests' personal checks and traveler's checks. Count bank at the beginning and end of shift. Balance and drop receipts according to Accounting specifications.Follow all company safety and security policies and procedures; report accidents, injuries, and unsafe work conditions to manager. Follow all company policies and procedures; ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; assist individuals with disabilities; thank guests with genuine appreciation. Speak with others using clear and professional language; answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others. Comply with quality assurance expectations and standards. Stand, sit, or walk for an extended period of time. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance. Perform other reasonable job duties as requested by Supervisors.Preferred QualificationsEducation: High school diploma or G.E.D. equivalent.Related Work Experience: No related work experience.Supervisory Experience: No supervisory experience.License or Certification: NoneMarriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.Marriott Hotels strive to elevate the art of hospitality, innovating at every opportunity while keeping the comfort of the oh-so-familiar all around the globe. As a host with Marriott Hotels, you will help keep the promise of “Wonderful Hospitality. Always.” by delivering thoughtful, heartfelt, forward-thinking service that upholds and builds upon this living legacy. With the name that’s synonymous with hospitality the world over, we are proud to welcome you to explore a career with Marriott Hotels. In joining Marriott Hotels, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you.JW Marriott is part of Marriott International's luxury portfolio and consists of more than 100 beautiful properties in gateway cities and distinctive resort locations around the world. JW believes our associates come first. Because if you’re happy, our guests will be happy. JW Marriott associates are confident, innovative, genuine, intuitive, and carry on the legacy of the brand’s namesake and company founder, J.Willard Marriott. Our hotels offer a work experience unlike any other, where you’ll be part of a community and enjoy true camaraderie with a diverse group of co-workers. JW creates opportunities for training, development, recognition and most importantly, a place where you can pursue your passions in a luxury environment with a focus on holistic well-being. Treating guests exceptionally starts with the way we take care of our associates. That’s The JW Treatment™. In joining JW Marriott, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you.",Marriott International,"Tunis, Tunis, Tunisia",Entry level,Full-time,Management and Manufacturing,Hospitality
2024-04,Consultant BI,"Who are we?Amaris Consulting est une société indépendante de conseil et de technologies au service des entreprises. Avec plus de 1000 clients dans le monde, nous déployons des solutions pour les plus grands projets depuis plus d'une décennie - tout ceci est rendu possible par une équipe internationale de 7 600 talents répartis sur les 5 continents et dans plus de 60 pays. Nos solutions sont axées sur quatre domaines d'activité différents : Les systèmes d'information et le digital, la télécommunication, les sciences de la vie et l'ingénierie. Nous cherchons à créer et à développer une communauté de talents où tous les membres de notre équipe peuvent réaliser leur plein potentiel. Amaris est votre « stepping stone » pour traverser les rivières du changement, pour relever les défis et pour réaliser tous vos projets avec succès.Chez Amaris, nous avons à cœur d'offrir à nos candidats la meilleure expérience de recrutement possible. Nous cherchons à mieux connaître et comprendre nos candidats, à les challenger et à leur faire part de nos impressions le plus rapidement possible. Voici à quoi ressemble notre processus de recrutement :Premier contact : Notre processus commence généralement par une brève conversation virtuelle/téléphonique pour en savoir plus sur vous ! L'objectif ? Apprendre à vous connaître, comprendre vos motivations et veiller à ce que nous vous proposions le poste qui vous correspond le mieux !Entretiens (en moyenne, le nombre d'entretiens est de 3 – il peut toutefois varier en fonction du niveau d'ancienneté requis pour le poste). Au cours des entretiens, vous rencontrerez les membres de notre équipe : votre supérieur hiérarchique bien sûr, mais aussi d'autres personnes avec lesquelles vous serez amené à travailler. Ces entretiens nous permettront d'en apprendre davantage sur vous, votre expérience et vos compétences, mais aussi sur le poste et ce que l'on attendra de vous. Bien entendu, vous apprendrez également à connaître Amaris : notre culture, notre histoire, nos équipes et vos opportunités de carrière !Étude de cas: En fonction du poste, vous serez peut-être appelé à passer un test. Il pourra s'agir d'un jeu de rôle, d'une évaluation technique, d'un scénario de résolution de problème, etc.Comme vous le savez, chaque personne est différente et il en va de même pour chaque rôle dans une entreprise. C'est pourquoi nous devons nous adapter en conséquence, si bien que le processus peut parfois être quelque peu différent pour chacun. Cela dit, nous nous mettons toujours à la place du candidat pour lui offrir la meilleure expérience possible. Nous avons hâte de vous rencontrer !Job DescriptionPour l'extension de nos équipes en Tunisie, nous recrutons un Consultant BI Senior .En tant que Consultant BI, vous serez responsable de la conception, du développement et de la maintenance des solutions de Business Intelligence basées sur l'outil Power BI.Vous travaillerez en étroite collaboration avec les équipes métier et les analystes de données pour fournir des rapports, des tableaux de bord et des visualisations de données exploitables.Votre expertise en Power BI sera essentielle pour créer des solutions efficaces et conviviales qui permettront aux utilisateurs de prendre des décisions éclairées basées sur les données.Responsabilités :Travailler en étroite collaboration avec tous nos départements et décideurs pour comprendre leurs besoins métier et les traduire en processus BI et indicateurs de performance.Mettre en place des outils et des solutions pour analyser et piloter nos activités, en vous assurant que les données sont fiables et précises.Utiliser les technologies Microsoft (comme SSIS, SSAS, SSRS, Power BI, etc.) pour développer et structurer notre cadre de développement BI.Créer et maintenir des flux de travail pour l'extraction, la transformation et le chargement des données.Exigences :Le profil idéal comprend :Un diplôme en informatique, de préférence avec une spécialisation en BI, Big Data, Data Engineering, ERP ou Data Analyst.Au moins 5 ans d'expérience dans un environnement BI, avec une expérience dans la gestion de projets stratégiques.Une bonne maîtrise des outils de la suite MS BI (SSIS, SSAS, SSRS, Power BI).Une experience avec PowerApps/PowerAutomate/VBA est très souhaité.Une attitude proactive, une soif d'apprentissage continu, et la capacité à travailler efficacement en équipe multidisciplinaire.Aimant relever des challenges au quotidien, vous savez travailler en autonomie et être force de proposition auprès de vos interlocuteurs afin d’apporter une valeur ajoutée à vos projets.Grâce à un management de proximité et une politique RH personnalisée, vous serez accompagné dans la construction de votre parcours au sein de l'entreprise. Vos qualités relationnelles seront des atouts importants pour réussir dans la fonction et évoluer au sein de notre groupe.Vous souhaitez intégrer une équipe dynamique et innovante ?Alors rejoignez-nous !",Amaris Consulting,"Tunis, Tunisia",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
2024-07,Pharmacien(ne) Responsable Production,"les laboratoires PHARMAHEALTH recrutent un pharmacien(ne) responsable production :Exigence du poste : Minimum 2 ans d’expériences dans un laboratoire pharmaceutique agrée.Missions : Animation et coordination des opérateursGestion des planningsGestion des facteurs économiques et humainsParticipation à la formation du personnel de production…Piloter les activités de production et coordonner leur réalisation avec les différents acteurs :Planification des activités de production, dans le respect des délais,Rédaction des instructions de fabrication et vérification de leur exécution,Documentation, finalisation et vérification des dossiers de lot pour la partie production,Garantir le respect des bonnes pratiques de fabrication (BPF), de l’hygiène et de la sécurité dans le service.Suivi d’indicateurs de performance.Veuillez envoyer vos CV à recrutement@pharmahealth.tn",PHARMAHEALTH,"Béja, Béja, Tunisia",Full-time,,,
2023-07,Oferta de emprego: Serralheiro Polivalente (M/F) - Aljustrel – Ref. ª C-SPA - URGENTE,"Oferta de emprego: Serralheiro Polivalente (M/F) - Aljustrel – Ref. ª C-SPA - URGENTE:PSICOTEMPOS - Empresa de Trabalho Temporário, Lda.Descrição Do EmpregoSerralheiro Polivalente (M/F) - Aljustrel – Ref. ª C-SPA - URGENTE»PSICOTEMPOS - Empresa de Trabalho Temporário, Lda.»25-5-2024»Ref: 7433311»Beja»Conservação / Manutenção / TécnicaDetalhe Da OfertaPrestigiada empresa de Comércio e Distribuição de Equipamentos para Obras Públicas, Minas e Construção Civil, seleciona, por nosso intermédio, para as suas oficinas emALJUSTREL: SERRALHEIRO POLIVALENTE (M/F) Pretende-se Experiência comprovada na função e referências; Responsável, pró-ativo e dinâmico; Facilidade de relacionamento e comunicação; Disponibilidade imediata.Horário De 2ª a 6ª feira, entre as 8h30 e as 17h30 (40 horas semanais)Referência Da Oferta Salário Base: 933,47€ Refeição nas instalações da empresa.Se reúne estes requisitos, Referência da oferta: detalhado para *** Candidatura Online ***com a indicação da Refª C-SPAConsulte o nosso Facebook e clique “Gosto” para receber todas as novas ofertas de emprego:Siga-nos também no Linkedin em e veja as nossas novidades.Ao enviar a sua candidatura, estará implicitamente a dar consentimento para o tratamento dos seus dados pessoais.Os dados pessoais fornecidos através da sua candidatura, serão preservados durante o período em que decorra o processo a que se candidate ou durante o período que se considere necessário até à identificação de uma oportunidade de emprego. Para ambas as situações, se a candidatura não for considerada, será eliminada ao fim de 6 meses.Consulte a nossa Política de Privacidade em PSICOTEMPOS, ETT. - Alvará nº 434 de 30 de Maio de 2003CompetênciasMais Ofertas de Emprego Semelhantes:",Psicotempos,"Béja, Béja, Tunisia",Entry level,Full-time,Management and Manufacturing,Staffing and Recruiting
2024-07,Spécialiste En Prospection Commerciale,"Vneuron Risk & Compliance occupe une position de premier plan en tant qu'acteur clé dans la lutte contre le blanchiment de capitaux (LBC) et le financement du terrorisme (FT). Notre mission principale consiste à développer des technologies dédiées à la prévention des crimes financiers, contribuant ainsi à la croissance mondiale et à la sécurité internationale.En effet, selon les données statistiques fournies par l'UNODC (Office des Nations unies contre la drogue et le crime), le blanchiment d'argent à l'échelle mondiale représente entre 2% et 5% de notre produit intérieur brut international, soit une fourchette estimée à 800 milliards à 2 billions de dollars américains. Cette somme considérable de fonds illicites provient de diverses sources telles que la corruption, le trafic de drogue, l'exploitation des enfants au travail, le commerce d'organes, et bien d'autres activités criminelles.Reconnu par des experts en matière de LBC - FT, Vneuron R&C est positionnée dans la liste Deloitte Regtech Universe et notre solution Reis RCS fait partie du top 100 des solutions Regtech les plus innovantes pour l'année 2022.Plus récemment, nous avons reçu le prestigieux Best AML Compliance Solution au Waters Rankings 2023, un prestigieux magazine technologique basé au Royaume-Uni, aux États-Unis et à Hong Kong.Reis RCS assure l'automatisation des processus de conformité contre le blanchiment d'argent (Anti-Money Laundering, AML). Sur une base quotidienne, Reis RCS assure le filtrage d'environ 27 millions de profils et est utilisé par plus de 15 000 agents à travers le monde.Plus d'une centaine d'Institutions Financières mondiales ont bénéficié de Reis pour se conformer pleinement à la réglementation LBC-FT à travers 45 pays en Europe, en Afrique, aux Etats Unis et au Moyen Orient.Notre CultureVneuron met au cœur de ses priorités l'épanouissement de ses collaborateurs et permet à ses équipes de travailler dans des conditions optimales. Nous vous invitons à intégrer une équipe jeune, passionnée et animée par le goût du challenge. Nous portons également les valeurs du respect, de l'engagement et de l'évolution. Nous croyons que chaque personne est unique et spéciale. Ainsi, nous assurons une écoute attentive et active de vos idées et propositions car nous croyons que vous aurez un rôle essentiel dans la réalisation de notre prochaine étape.Vous serez aussi entourés par des experts techniques et fonctionnels pour vous aider à évoluer dans votre parcours professionnel.Afin de renforcer notre présence dans le monde, nous recherchons des spécialistes en prospection commerciale.Missions ProposéesProspection, génération de prospects et établissement de nouvelles relations avec les clients.Veille sur le marché et la concurrence.Déterminer les besoins des clients.Présenter notre entreprise et ses produits pour stimuler lintérêt des prospects pour une démonstration de preuve de concept.Exploitation de Vneuron CRM pour enregistrer et mettre à jour toutes les activités.Gestion des propositions des clients.Travailler en étroite collaboration avec léquipe de gestion des comptes pour transformer les opportunités détectées en nouveaux clients.Profil recherchéUn diplôme en langue française, informatique, en finance ou un intérêt énorme dans ces trois domaines.Vous avez de fortes capacités d'analyse et de résolution de problèmes.Vous avez dexcellentes qualités relationnelles et communicationnelles.Vous êtes dynamique et entreprenant.Un excellent niveau de français écrit et communicationnel est impératif.Un bon niveau danglais est appréciéUn bon niveau dans une troisième langue (espagnol, turc, portugais).Un grand intérêt et volonté dévoluer dans le domaine commercial.La compréhension du processus de vente est un atout.AvantagesL'opportunité de travailler sur des projets intéressants et qui participent à rendre le monde meilleurUn contexte évolutif et internationalUne équipe jeune, passionnée, à grand potentiel et qui valorise l'esprit de partageUn environnement agréable et convivialUne évaluation équitable de votre candidature quel que soient le genre, la nationalité, la religion, l'origine et la couleur du candidat.Prochaine étapeVous avez de l'audace et la volonté de réussir ? N'attendez plus, venez contribuer à votre succès et au nôtre !Suivez-nous sur LinkedIn afin d'en savoir plus sur notre Spark team et nos solutions.",Vneuron Risk & Compliance,"Tunis, Tunisia",Entry level,Full-time,Marketing and Sales,Software Development
2024-04,EN - Server,"Description de l'entreprise""Why work for Accor?We are far more than a worldwide leader. We welcome you as you are and you can find a job and brand that matches your personality. We support you to grow and learn every day, making sure that work brings purpose to your life, so that during your journey with us, you can continue to explore Accor’s limitless possibilities.By joining Accor, every chapter of your story is yours to write and together we can imagine tomorrow's hospitality. Discover the life that awaits you at Accor, visit https://careers.accor.com/Do what you love, care for the world, dare to challenge the status quo! #BELIMITLESS""Description du posteServerYou are an ambassador for the exceptional service and cuisine that are hallmarks of our food & beverage experience. Your warm, personal attention and knowledge of our outstanding offerings makes guests feel unique and valued.What Is In It For YouIn 3-4 bullet points, showcase the benefits and perks of working at the propertyEmployee benefit card offering discounted rates in Accor worldwide for you and your familyLearning programs through our Academies designed to sharpen your skillsAbility to make a difference through our Corporate Social Responsibility activities, like Planet 21Career development opportunities with national and international promotion opportunities. The sky is your limitWhat You Will Be DoingAssist guests regarding menu items in an informative and helpful wayHave full knowledge of beverage lists and promotions, menu items and preparation methodsFollow all safety and sanitation policies when handling food and beverageQualificationsYour experience and skills include:Ability to focus attention on guest needs, remaining calm and courteous at all timesStrong interpersonal and problem solving abilitiesAbility to work well under pressure in a fast paced environmentAbility to work cohesively and collaboratively as part of a teamInformations complémentairesYour Team And Working EnvironmentIn 1-2 sentences, introduce the team, property or office environment in a way that reflects the cultureNote: Customization may be included for any specific local or legislative requirements, such as work permitsOur Commitment To Diversity & InclusionWe are an inclusive company and our ambition is to attract, recruit and promote diverse talent.",Accor,"Gammarth, Tunis, Tunisia",Entry level,Full-time,Management and Manufacturing,Hospitality
2024-01,Junior Pre-sales Consultant,"Cherchez-vous à avoir un impact? Êtes-vous quelqu'un qui aime la technologie et l'innovation?Vous souhaitez faire partie d'une culture d'entreprise qui se développe à l’international et centrée sur les personnes, tout aussi créative que les solutions qu'elle propose à ses clients?Vous êtes également passionné par les technologies logicielles et doté d’une bonne communication à l’oral et à l’écrit. Vous aimez travailler dans un contexte qui laisse une place importante à vos initiatives et votre créativité, vous savez vous montrer force de propositions.So this job is made for you ! Imagine new horizons… and join the SPARK TEAM !En qualité d’ingénieur avant-vente, vous apportez un soutien important à l'équipe commerc iale dans le cadre des propositions de solutions et des réponses aux appels d’offres. Vous jouez ainsi un rôle déterminant dans le développement des affaires de Vneuron à l’échelle internationale.Vous travaillez en collaboration avec les commerciaux, mais vous pouvez également être amené à collaborer avec les équipes techniques, pour analyser un besoin spécifique pour un client, ou encore le service marketing pour contribuer à la préparation de nos supports marketing. Vous êtes expert et au plus près des besoins de nos clients.Votre journée sera rythmée :Analyser et qualifier les opportunités besoins fonctionnels et techniques de nos clients et prospects, comprendre et évaluer leurs enjeux et leurs contraintes afin de leur proposer les solutions les plus adaptéesPrendre en charge la partie technique des offres commerciales, techniques et budgétaires: concevoir et dimensionner les solutions, élaboration de schémas d’architecture et élaboration de contenus spécifiques au contextEffectuer des démonstrations et participer à la réalisation des Proof of Concept (POC) pour démontrer la pertinence de nos solutions auprès de nos clients et les rassurer tout en répondant à leurs questionsAssurer une veille technologique et concurrentielle pour maintenir la compétitivité de l’offre de VneuronAnimer et maintenir une relation avec nos partenaires pour construire des offres conjointes et optimiser nos chances communes de succèsUtiliser ses connaissances techniques en IT afin de de générer le discours et les livrables les plus appropriés au projet Parlons de vous :Issu d’une formation supérieure en informatique ou en TIC avec un bon background informatique et vous avez la capacité de vous informer d’une manière rapide et pertinente sur de nouveaux sujets Capacité d’assimilation et un esprit de synthèse qui vous permet de faire face à des situations nouvellesAnticipation de risques et aptitude à trouver des solutions à des problèmes complexesVous êtes reconnu(e) pour votre aisance relationnelle, votre sens commercial et avez une excellente capacité d'expression ainsi qu'une capacité à convaincre sur des solutions orientées client.Vous disposez d’une bonne qualité rédactionnelle avec de bonnes capacités de communication écrite et verbale en français et en anglais. Une expérience d’un 1 an à 3 ans dans un poste similaire de préférence dans le domaine du software, ou une expérience en tant que consultant ITNext StepsWhat are you waiting for? Join the winning team now, the spark team is waiting for you !Pensez à visiter notre site web, à postuler via notre portail de recrutement et à personnaliser votre lettre de motivation ! N’hésitez pas à partager ce besoin autour de vous pour aider votre entourage à évoluer.",Vneuron Risk & Compliance,"Tunis, Tunisia",Entry level,Full-time,Sales and Business Development,Software Development
2024-03,SAP ABAP / CPI Consultant,"Key Responsibilities:Develop and customize SAP ABAP programs, reports, interfaces, conversions, and enhancements to support business processesDesign and implement CPI integration scenarios to integrate SAP and non-SAP systemsCollaborate with functional teams to understand business requirements and translate them into technical specificationsPerform unit testing, integration testing, and support user acceptance testing for developed solutionsProvide production support and troubleshooting for SAP ABAP and CPI-related issuesStay updated with SAP technologies and best practices to suggest improvements and optimizationsDocument technical designs, configurations, and development activitiesParticipate in project planning, estimation, and deployment activities as neededRequirementsQualifications:Bachelor's degree in computer science, Information Systems, or related fieldMinimum 5 years of experience working with SAP ABAP development, and 4 years' experience working with CPIHands-on experience with SAP CPI (Cloud Platform Integration) development and configurationProficiency in ABAP programming including ABAP Objects, BAPIs, BADI, User Exits, and IDOCsExperience with SAP Fiori/UI5 development is a plusStrong understanding of SAP functional modules such as SD, MM, FI/CO, etcExcellent problem-solving skills and the ability to work effectively in a team environmentGood communication skills with the ability to interact with both technical and non-technical stakeholdersSAP certification in ABAP development/ SAP Integration Suite is preferred",Müller's Solutions,Tunisia,Mid-Senior level,Full-time,Information Technology,Primary and Secondary Education and Non-profit Organizations
2024-06,Responsable de l’intégration applicative HRA,"Description de l'entrepriseSopra HR Software, filiale de Sopra Steria, offre des solutions RH complètes parfaitement adaptées aux besoins des Directions des Ressources Humaines et aux organisations de moyennes et grandes tailles, des secteurs public et privé.Spécialiste du pilotage des RH, de la paie et du talent management dans un contexte local et international, Sopra HR accompagne plus de 950 clients, en mode « on-premise » ou mode cloud.Partenaire de la réussite de la transformation digitale de ses clients vers la RH 3.0, Sopra HR, acteur global des Ressources Humaines, privilégie la Co-innovation, favorise les enjeux de performance RH et met en avant l’expérience collaborateur.Description du postePérimètreLe responsable de l’intégration applicative HRA est rattaché à la Direction des opérations de Production Cloud de SHRS, et précisément au pôle RUN.Rattaché au responsable du pôle RUN, il gère les équipes chargées de l’intégration des solutions applicatives (HR Access).MissionsLe Responsable Aura Pour MissionsLes installations techniques et les paramétrages du produitLa rédaction de la documentationLes mises en productionLe suivi des objectifs collectifs et individuels de l’équipeLa fixation des objectifs semestriels/annuels et l’évaluation de ses collaborateursLe développement des compétences des collaborateursLa planification des formations techniques et Soft SkillsLa Montée en compétences de l’équipe et des nouveaux recrusLa gestion des plans de carrière des collaborateurs : mobilité interne, promotions, parcoursLe reporting des activitésLe suivi des indicateurs de performance et l’identification des points de vigilanceÊtre garant du suivi opérationnel et de la qualité de DeliveryQualificationsDiplômé(e) d’une école d’ingénieur ou d’un parcours universitaire technique, vous justifiez d’au moins de 8 ans en SI et minimum 5 ans en production IT :Profil axé sur la démarche, l’efficacité capable de mettre en place un cadre (KPI, objectifs, roadmap) de le suivre et de le faire respecter par les équipes.Engagement, initiative, organisation, méthodologie et gestion des conflits.Gestion efficace des escalades.Excellente communication et compétence pédagogique.Des certifications ITIL, Linux Redhat, SQL et autres seront des atouts.Informations complémentairesAutonome, responsable, organisé, rigoureux, très bonne qualité relationnelle et rédactionnelle.",Sopra HR Software,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Other,Human Resources Services
2024-07,Webmaster,"Société Khadraoui TEK est une entreprise en pleine expansion, spécialisée dans le domaine de la vente en ligne. Dans le cadre de notre croissance, nous recherchons un(e) Webmaster talentueux(se) ayant également des compétences commerciales pour rejoindre notre équipe dynamique.Poste : Webmaster Prestatshop avec Compétences CommercialesResponsabilitésDévelopper et maintenir notre site e-commerce basé sur Prestashop.Assurer la gestion quotidienne du site, y compris la mise à jour des produits, la gestion des commandes et la résolution des problèmes techniques.Établir des relations solides avec nos fournisseurs, négocier les conditions d'achat et garantir un approvisionnement fiable et de qualité.Surveiller et gérer les niveaux de stock pour éviter les ruptures et minimiser les coûts de stockage, en utilisant des outils intégrés au système Prestashop.Analyser les données d'achat et les indicateurs de performance pour évaluer l'efficacité des stratégies, et proposer des recommandations pour optimiser les processus d'achat.Assurer un support technique aux utilisateurs du site et résoudre les problèmes rencontrés.Contribuer au développement de nouvelles fonctionnalités et à l'amélioration de l'expérience utilisateur.QualificationsConnaissance approfondie de HTML, CSS, JavaScript et Prestashop.Capacité à créer des bannières avec Photoshop.Gestion de sites e-commerce sur la plateforme Prestashop.Capacité à diagnostiquer et à résoudre les problèmes techniques liés au site web de manière efficace et proactive.Bonnes compétences en communication pour collaborer avec d'autres membres de l'équipe, recueillir des exigences et répondre aux besoins des clients.Des certifications ou une formation supplémentaire dans le domaine du développement web ou du e-commerce peuvent être un avantage supplémentaire.",Khadraoui TEK,Bizerte Metropolitan Area,Full-time,,,
