post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07-01,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07-01,Techniques Maintenance F/H,"Missions : sous l’autorité hiérarchique du Responsable Maintenance Site, vous serez chargé de :1- Maintenir l'ensemble du matériel de l'entreprise ainsi que les installations d'infrastructure par des actions préventives et curatives.2-Maintenir de la mise en conformité des dispositifs de sécurité3-Respecter les règles de sécurité existantes4-Superviser du bâtiment et des énergies avec transmission des problématiques aux responsables.De formation initiale : BTS ou BTP en maintenance ou électricité industrielle avec une expérience de 1 à 3 ans dans une fonction équivalente, maitrise de la langue française, avoir de la rigueur , une bonne communication et un esprit d’équipe.Le poste est situé à fouchena ZI MGHIRA 3.Il s’agit d’un poste en plein temps avec un contrat à durée déterminée et une équipe de 8 personnes au sein du service maintenance.Si vous vous reconnaissez dans cette annonce, que vous souhaitez évoluer au sein d’un groupe en plein développement et que vous êtes une personne de challenge... n'hésitez plus, envoyez-nous votre candidature !",Clayens NP,Sousse Metropolitan Area,Entry level,Full-time,Management and Manufacturing,Manufacturing
2024-07-01,2D Artist,"We are AAA Game Art Studio — a fast growing art outsource studio with focus on GameDev. Our clients are big gamedev companies: Playtika, Wooga, A Thinking Ape and many more. We are happy to announce an open vacancy — “2D Artist (Casual)” (middle+/senior level).The RoleResponsibilitiesCreation of B&W and color concepts;Final rendering of complicated objects/backgrounds.Ideal ProfileWhat We Expect From You2+ years of working as 2D artist;knowledge of art production pipelines in gaming industry;understanding of the differences between the various styles of casual game art;ability to optimize the timing of the production stages;good communication and organizational skills;experience working with task management systems (YouTrack, Jira etc.);excellent knowledge of Photoshop.Will Be a PlusExperience with a wide range of graphic editing programs;Art education.What We OfferRemote work from anywhere in the world; Be ready to work from 10am to 7pm GMT+3 time zone; Professional growth;Ability to propose and implement your own decisions/ideas;Timely payment of the salary and regular revision.What's on Offer?Opportunity within company with a solid track record of successGreat work cultureFlexible working options",AAA Game Art Studio,Tunisia,Entry level,Full-time,"Design, Art/Creative, and Information Technology",Online Audio and Video Media
2024-07-01,Writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Ben Arous, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07-01,Director of H/F Operations,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Directeur des Opérations H/F , poste basé à Tunis (Tunisie).Notre client, une entreprise commerciale tunisienne leader depuis plus de 45 ans dans l'importation d'équipements médicaux.Avec des partenariats solides avec des leaders internationaux, notre client fournit les plus grands acteurs de la santé en Tunisie, tant privés que publics, tels que les CHU, les hôpitaux régionaux et de circonscription, les centres d'urgence (CAMU-SAMU), les cliniques privées, les centres de radiologie, les centres de dialyse et les sociétés d'ambulances privées.Depuis sa création, notre client n'a cessé de diversifier ses activités, offrant une large gamme d'équipements pour les domaines de l'anesthésie, de la réanimation et des soins aux patients, de l'imagerie médicale, de la dialyse, etc. Dans le cadre de son expansion continue, notre client recrute un(e)Directeur des opérations H/FPoste basé à Tunis (Tunisie)Rattaché au Directeur Général, vous aurez comme mission de : Superviser la gestion des stocks et des rotations de marchandises ; Coordonner avec les services internes (Finance, Marketing, Logistique) ; Contrôler le bon fonctionnement de la chaîne logistique ; Anticiper des flux de marchandises ; Veiller à l'application de la politique Qualité, Hygiène, Sécurité, Environnement ; Veiller à la bonne tenue des réserves, des zones d'entreposage et de stockage ; Veiller au bon déroulement de l'expérience client ; Mettre en place un plan d'action pour fidélisation de la clientèle ; Organiser, coordonner et suivre l'activité des équipes ; Gestion financière ; Recrutement, formation, accompagnement ; Mise en place des projets ERP …..De formation Bac + 5 ou ingénieurVous possédez une expérience confirmée dans un poste d'exploitation (Logistique - Transport - ADV - Qualité - HSE - Finance - Informatique ) dans une société de commerce (Import)Vous possédez une expérience dans le lancement et la mise en œuvre des projets (TQ : ERP, Standards Qualité HSE, Automatisation des tâches …)Vous avez une expérience en management des équipesVous disposez d'une bonne capacité de communication, à l'oral comme à l'écrit en Français et en anglaisLeadership , orientation résultat , capacité d'analyse, gestion de stresse , rigueur sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Ve15285F » sur notre site www.talentup.com ou par email à vt15285f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Management and Manufacturing,Human Resources Services
2024-07-01,Writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-05-01,Cluster Management Director Group H/F - Hotels,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Cluster Managing Director Group H/F - Hôtellerie, poste basé à Tunis (Tunisie).Notre client est un Groupe de Gestion Hôtelière de renommée mondiale qui incarne l'excellence dans l'industrie de l'hôtellerie. À travers ses hôtels, le groupe établit les normes de l'hospitalité moderne en combinant luxe, confort et service attentionné dans des environnements enchanteurs.Cluster Managing Director Group H/F - HôtelleriePoste basé à Tunis (Tunisie) - Statut ExpatriéRattaché au Président Groupe, vous êtes un acteur incontournable grâce à votre conseil afin d'améliorer auprès des équipes, leurs performances et d'assurer la conformité de l'établissement aux normes de sa marque.De formation universitaire.Vous disposez d'une expérience significative dans un environnement similaire en tant que Directeur Général d'un établissement de gestion hôtelière.Vous avez des bonnes connaissances des enjeux de l'industrie hôtelière.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français et en Anglais, de préférence.Vous êtes Mobile sur la région du Maghreb.Visionnaire, Agile et Stratége sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15019F » sur notre site www.talentup.com ou par email à vt15019f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Executive,Full-time,Business Development and Sales,Human Resources Services
2024-07-01,Maintenance techniques F/H,"Description De L'entrepriseLe Groupe Catana est une société cotée en forte expansion, spécialisée dans la conception et la fabrication des Catamarans Bali et Catana. Disposant de 5 sites de production (3 France, 1 en Tunisie et 1 au Portugal) et d’une base de services, le Groupe emploie aujourd’hui plus de 1 300 personnes, totalement fédérées autour du projet d’entreprise proposant des concepts innovants et écoresponsablesDescription Du PosteNous recherchons pour notre site de El HAOUARIA, un technicien maintenance F/H.Au sein de l’atelier menuiserie, le technicien maintenance est chargé d’assurer le bon fonctionnement du système de production.En lien avec les équipes de production, il est notamment chargé de réaliser les opérations de maintenance préventive et curative, de contrôler l’état des installations et équipements du parc machines (découpe numérique et plaqueuses). Il peut également être amené à intervenir en support de la production dans le déploiement de certaines machines – équipements.Profil recherchéEnvironnement De TravailCe métier s’exerce au sein du site industriel, en collaboration avec les ateliers de productions et services de l’entreprise. Il est rattaché au responsable menuiserie (n+1).Ce métier implique une forte présence terrain et des interventions en extérieur.Le port d’Equipements de Protection Individuelle -EPI- (masque, gants, lunettes de protection, etc.) est exigé.Les certifications CACES – autorisation de conduite et les habilitations (électriques, menuiserie) sont requis.Un BTS – DUT en maintenance industrielle peut être requis pour occuper ce poste (ou équivalent Tunisien)Le technicien sera amené à faire des formations en interne et/ou en France.Indicateurs De PerformancesNombre des interventions maintenance Etat des machines – outilsEtablir les listes de commandes en pièces détachéesSavoirs FairePlanifier et réaliser une opération de maintenance Etablir et contrôler le plan de maintenance Traiter et résoudre les dysfonctionnements techniques Assurer un suivi des interventions de maintenanceSavoir ÊtreAutonomie / Polyvalence Rigoureux Esprit d’équipeSavoirsLecture et interprétation de plans et documentations techniques Connaissance des normes qualité, d’hygiène, de sécurité et d’environnement Maitrise des domaines techniques (électronique – électricité – mécanique – hydraulique – pneumatique) Maitrise des normes et référentiels de maintenance des constructeurs et fournisseurs Maitrise des logiciels de GMAO",CATANA GROUP,"El Haouaria, Nabeul, Tunisia",Mid-Senior level,Contract,Production,Business Consulting and Services
2024-07-01,Electric Engineer,"Nous recherchons un(e) électricien(ne) expérimenté(e) pour rejoindre notre équipe de maintenance à l'hôtel Marriott Sunrise Palace. Le candidat idéal possède une solide expérience dans les systèmes électriques, la maintenance et les réparations, de préférence dans un environnement hôtelier. Vous serez responsable de garantir le bon fonctionnement et la sécurité des systèmes électriques de l'hôtel, de répondre aux besoins des clients avec excellence et de maintenir les normes de sécurité les plus élevées.",Sunrise Palace Hôtel,"Délégation Djerba Houmet Souk, Médenine, Tunisia",Full-time,None,None,None
2024-07-01,"Commercial ""Distribution"" (H/F)","Description de l'entrepriseEdifis Groupest une entreprise leaderd'importation et de distribution d'équipements sanitaires. Nous sommes les représentants exclusifs de grandes entreprises européennes, dont notamment la marque suisse Geberit et lesmarques allemandes Hansgrohe et Axor enTunisie.Vous souhaitez donner à votre carrière de nouvelles perspectives, poursuivre des challenges permanents et intégrer une entreprise en plein développement ? Vous avez le sens commercial, de la persuasion, de la pugnacité, une capacité de négociation et d’écoute, un comportement orienté vers l'atteinte des objectifs: ce poste est fait pour vous.Ce que nous offrons : un environnement de travail caractérisé par des normes élevées et un enthousiasme pour ce que nous faisons. Nos employés bénéficient d'un environnement de travail positif avec beaucoup de créativité et de flexibilité. Nous promouvons leur performance avec des programmes de formation professionnelleet diverses perspectives de carrière., Description du posteRattaché(e) au DépartementCommercial, vous serezl’ambassadeur de notre société sur votre secteur géographique.Vous serez l’intermédiaire entre le siège et le terrain sur votre périmètre, à travers la diffusion de la stratégie et de la politique commerciale.Dans ce cadre, vous interviendrez sur :Le développement commercial des clients ;L’identification de nouveaux clients / prospects ;Le suivi et l’animation des affaires ;La participation et la préparation des réunions commerciales (prévisions de ventes). Vous aurez pour principalesmissionsde :Encadrer, motiver et gérer les responsables des différents distributeursde votre périmètre, afin d’optimiser les indicateurs de performances ;Établir des devis et des offres commerciales ;Veillerà l’application des différentes opérations commerciales ;Fidéliser vos clients par un suivi rigoureux de vos engagements et générer la meilleure satisfaction client ;Assurer un reporting administratif de vos actions auprès de nos services internes et donner des prévisions fiables de ventes et de suivi des clients. , QualificationsDe formationBac / Bac+2 en commerce, vous disposez d’une première expérience réussie sur une fonction similaire. Informations supplémentairesVous êtes organisé(e), structuré(e), méthodique et vous disposez de réelles capacités d’écoute et de communication ;Vous avez acquis le sens de la Relations Clients, une aisance relationnelle au téléphone et de bonnes aptitudes rédactionnelles ;Vous êtes également force de proposition pour développer des actions commerciales ;Vous êtes mobile.",Edifis Group,"La Marsa, Tunis, Tunisia",Mid-Senior level,Full-time,Sales and Business Development,Wholesale Building Materials
2024-07-01,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Ben Arous, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2023-07-01,Job offer: Cleaning Services Officer (M/F) – Aljustrel – Refa C-FSL - URGENTE,"Oferta de emprego: Funcionário de Serviços de Limpeza (M/F) – Aljustrel – Refª C-FSL - URGENTE:PSICOTEMPOS - Empresa de Trabalho Temporário, Lda.Descrição Do EmpregoFuncionário de Serviços de Limpeza (M/F) – Aljustrel – Refª C-FSL - URGENTE»PSICOTEMPOS - Empresa de Trabalho Temporário, Lda.»Ref: 7095844»6-12-2024»Beja»Limpezas / DomésticasDetalhe Da OfertaPrestigiada empresa de Comércio e Distribuição de Equipamento para Obras Públicas, Minas e Construção Civil, seleciona por nosso intermédio, para as suas instalações em ALJUSTREL:FUNCIONÁRIO DE SERVIÇOS DE LIMPEZA(M/F)Pretende-se Experiência comprovada; Facilidade de relacionamento; Responsável, pró-activo; Referências.Referência Da Oferta Integração numa empresa sólida, em forte expansão, formação contínua e remuneração compatível com a experiência demonstrada; Perspetivas de carreira e valorização profissional; Amplas regalias sociais em vigor na empresa; Contrato de trabalho direto com o cliente.Se reúne estes requisitos, Referência da oferta: detalhado para *** Candidatura Online ***com a indicação da Refª C-FSL.Consulte o nosso Facebook e clique “Gosto” para receber todas as novas ofertas de emprego:Siga-nos também no Linkedin em e veja as nossas novidades.PSICOTEMPOS, ETT. - Alvará nº 434 de 30 de Maio de 2003",Psicotempos,"Béja, Béja, Tunisia",Entry level,Full-time,Management and Manufacturing,Staffing and Recruiting
