post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07-01 00:00:00,Harness Designer,"Systèmes de faisceaux de câbles modernes et intérieurs de véhicules exclusifs: DRAEXLMAIER est synonyme d'innovations automobiles - des produits qui améliorent votre expérience de conduite. Chaque jour, environ 75 000 collaborateurs à travers le monde coopèrent pour mettre leurs connaissances, leurs compétences et leur passion des véhicules au service de cet objectif. Les personnes qui aiment prendre des responsabilités utilisent leur créativité et apportent leurs idées pour la réussite commune. Des individus comme vous! Harness DesignerJob ID: 124519 Location: Sousse, TN, 4061 Work Type: Temps plein Contract Type: Contrat à durée indéterminée Modern wire harness systems and exclusive vehicle interiors: The name DRAEXLMAIER stands for automotive innovations – products that enhance your driving experience. Every day, approximately 75,000 associates around the world cooperate to contribute their knowledge, skills and automotive passion toward this goal. Individuals, who like to take on responsibilities, use their creativity and contribute their ideas toward the common success. Individuals like you! Harness DesignerPosition ID: 50978334 Worker Category: Temps plein, Location: Sousse Missions: Obtain the necessary construction documents. Consider the construction lines, process requirements and applicable standards. Elaborate drafts for production-ready drawings. Design of components / assemblies according to internal and external requirements, drafts, sketches and specifications. Ensure constructive examination and definition of shapes, dimensions, tolerances according to drafts / specifications. Edit design changes; act as a local contact person in his/her area of responsabilities. Create 2D CAD data, views, sections, developed views, penetrations, and projections with clear geometries. Develop design changes for parts, according to instructions. Develop and optimize parts / components/ simple assemblies from concept to maturity phase. Implement / have design results implemented in technical lists (e.g. parts lists, etc.) taking into account the numbering system and product-specific features. Perform calculations for the dimensioning of the parts and assemblies to be constructed using given formulas and tables. Develop and coordinate drafts, taking into account predetermined manufacturing technologies, specified materials, and technical standards. Create documents (e.g. tables, hand drawings, diagrams, etc.) according to templates. Collaborate and support in the 2D design and component management.Profile: Master´s/engineering degree in a related field or an equivalent working experience . A previous working experience in Wiring Harness Design will be considered as an advantage. Perfect communication in English is mandatory – German is a plus. Familiarity with VW and AUDI customers is a plus.Fournisseur Description Activé SAP as service provider  « route » est utilisé pour l’adhérence de session. « careerSiteCompanyId » permet d’envoyer la demande vers le centre de données correct. « JSESSIONID » est placé sur le terminal du visiteur au cours de la session pour permettre au serveur d’identifier le visiteur. « Load balancer cookie » (le nom du cookie proprement dit peut varier) empêche le visiteur d’être renvoyé d’une instance à une autre.Fournisseur Description Activé YouTube",Draexlmaier Group,"Sousse, Tunisia",,,,Other Business Support Services
2024-07-01 00:00:00,Process engineer,"Vantive: A New Company Built On Our LegacyBaxter is on a journey to separate our ~$5B Kidney Care segment into a standalone company. Vantive* will build on our nearly 70-year legacy in acute therapies and home and in-center dialysis to provide best-in-class care to the people we serve. We believe Vantive will not only build our leadership in the kidney care space, it will also offer meaningful work to those who join us.At Vantive, you will become part of a community of people who are focused, courageous and don’t settle for the mediocre. Each of us are driven to help improve patients’ lives worldwide. Join us as we revolutionize kidney care and other vital organ support.*Completion of the proposed separation of Kidney Care from Baxter into a standalone company (to be named Vantive) remains subject to the satisfaction of customary conditions.Job Summary:Reporting to the Project and Process Manager, the Process Engineer is responsible for optimizing the manufacturing processes and gaining efficiency in terms of profit and qualityJob Responsibilities: Develop new methods/tools to simplify manufacturing processes.Ensure work balancing and standardizing to remove wastes.Prepare standard work for manufacturing processes and update Bill Of Material “BOM”.Train cell leaders/operators on standardized work.Conduct PFMEA with different representatives.Participate in the investigations, audits and improvement initiatives.Job Requirements:Experience: Industrial or Mechanical Engineering with a Minimum of 2 years’ experience in equivalent positionSkills:PFMEALean ManufacturingProblem solving and critical thinking skillsGood command of the English language, both written and verbalCommunication skills including verbal, written and presentation skillsKnowledge in statistical techniques and toolsAbility to work effectively in a team based environmentSkills of Microsoft Office software’s (Word, Excel, PowerPoint & Outlook)Reasonable AccommodationsBaxter is committed to working with and providing reasonable accommodations to individuals with disabilities globally. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application or interview process, please click on the link here and let us know the nature of your request along with your contact information.Recruitment Fraud NoticeBaxter has discovered incidents of employment scams, where fraudulent parties pose as Baxter employees, recruiters, or other agents, and engage with online job seekers in an attempt to steal personal and/or financial information. To learn how you can protect yourself, review our Recruitment Fraud Notice.",Baxter,Tunisia,,,,Other Business Support Services
2024-07-01 00:00:00,EHS Spécialiste (EG08),"Join Yazaki. Connect to the future.  Country: [[TUNISIA]] 
City: [[BIZERTE]]
Worksite / Location: [[YAPT]]  Job Function: [[QUALITY]] 
Job Discipline: [[EHS ]] 
Job Family: [[EHS]] Founded in 1929, Yazaki is a Japanese full systems supplier of wire harness, electrical, data products and solutions enabling vehicle electrification, connectivity, and autonomy integration. More than 235,000 committed and highly motivated employees in 45 countries make us one of the most successful international automotive suppliers. Join a family-owned company committed to being environmentally friendly in every aspect of its business, contributing to society, and inspiring trust. To strengthen our team, we are looking for a [[EHS Spécialist ]] in our plant in [[YAPT]]. 



Mise en place et le suivi des politiques EHS afin de garantir la conformité avec les réglementations en vigueur.
La réalisation d'audits réguliers pour évaluer les risques et la mise en œuvre de mesures correctives appropriées.
Élaborer des rapports réguliers sur les performances EHS de l'entreprise.
Développer et animer des sessions de formation pour améliorer la culture de sécurité au sein de l'entreprise.
Enquêter sur les incidents et accidents, identifier les causes profondes et mettre en place des plans d'action pour prévenir leur récurrence.
Fournir des recommandations pour améliorer les performances en matière de santé, sécurité et environnement.


 At Yazaki, we are committed to providing equal employment opportunities for everyone which extends to all aspects of the employment relationship.  We are looking forward to receiving your application and to get to know you. Please apply by clicking the 'Apply Now' button. We wish you all the success in your application!  Ps. Didn't found what you are looking for? Take a look at our careers page! Be careful though, you might find your next dream job.",Yazaki,Tunisia,,,,Other Business Support Services
2024-07-01 00:00:00,Manager Planning,"Planning ManagerLieu : MegrineÀ propos du poste Prêt·e à repousser les limites du possible ? Rejoignez Sanofi à l’un de nos postes fonctionnels pour jouer un rôle essentiel dans la performance de l'ensemble de nos activités tout en contribuant à améliorer la vie de millions de personnes dans le monde. En tant que Planning Manager au sein de notre équipe planning , vous contribuerez à  Établir et maintenir des processus, des politiques et des normes pour la gestion des projets au sein de l'organisation.Description d'emploi :Planification et Ordonnancement :· Gestion et optimisation des données techniques au niveau système d'information· Assurer l'administration des systèmes logistiques au niveau planification· Lancer et analyser le PDP· Lancer et analyser MRP· Mise en place et gestion du planning d'approvisionnement· Optimisation des outils de planification et de gestion des stocks· Suivre le flux Interco· Elaboration du planning de libération MPAC· Elaboration et suivi du planning mensuel de production· Lancement des ordres processApprovisionnement :· Gestion des processus d'approvisionnement : Matières premières & Articles deconditionnement· Gestion et optimisation des données approvisionnement avec une amélioration du serviced'Approvisionnement· Coordination avec le Prestataire pour les besoins des activités de transit et de transport· Coordination avec la DAF avec suivi des règlements, litiges et réclamations· Optimisation du plan d'approvisionnement avec un pilotage régulier du processusD'approvisionnement· Participation et animation du +QDCI et de l'Obeya Room Approvisionnement· Implication dans l'analyse de la valeur de stock avec le recalcul et l'ajustement de besoins· Gestion d'un tableau de bord fournisseurs et leurs évaluations· Coordination et assurance des différents services intervenants dans le processusd'approvisionnement (Autorités réglementaires, Prestataire pour les activités de transit etde transport, banques et services internes : Qualité, comptabilité, finances, etc...)· Gestion des commandes : Validation des DA sur CEP avec leurs conversions, en assurantLes délais de livrassions· Participation et Implication dans les projets par anticipation et respect des deadlines· Coordination et participation lors des audits fournisseurs pour le respect des cahiers deFrais.· Gestion des CAPA et la Coordination Fournisseurs / Assurance Qualité pour la gestion desRéclamations en cas de litige.Responsabilité HSE :Tous les niveaux de management démontrent leur engagement visible pour HSE et ont la responsabilité particulière de donner l'exemple (modèle). Ils démontrent une culture forte et proactive orientée vers la promotion de comportements positifs à tous les niveaux de l'organisation (animation des programmes et outils HSE : tel que HSE8, signaux faibles, Zéro Access, etc.). Les managers sont responsables de la réalisation du cursus d'habilitation HSE des employés, veillent à ce que les risques soient correctement évalués et maîtrisés, initient et participent aux enquêtes sur les accidents dans leur domaine de responsabilité.· Assurer avec l'équipe du respect des standards HSE Groupe.· Communiquer les diagnostics et les plans d'actions avec les différents métiers.· Participer aux différents chantiers d'amélioration des performances de l'activité.Responsabilité HSE :· Respecter les règles qui sauvent la vie Sanofi LSR et les exigences HSE liées à ses activités.· Chaque employé est habilité à identifier, corriger et signaler rapidement des conditionsdangereuses, des comportements à risques ou des situations potentiellementdangereuses.· Porter les tenues, chaussures de sécurité et les EPI mis à disposition.· Veiller au bon maintien des EPI mis à disposition et assurer leur conservation selon lesconsignes en vigueur.· Remonter les signaux faibles et toute situation à risque via l'élément HSE8 lors de la réunion +QDCI.· Faire les formations HSE à temps. · Faire l'examen médical suite à l'appel du médecin de travail. · Ne pas utiliser des équipements électriques présentant des défauts (fils dénudés, partie manquante, multiprise non vérifiée etc.) · Respecter scrupuleusement les consignes HSE dans les zones à risque (ATEX, CMR, zone de déchargement magasin, zone confinée, toit non porteur, etc.)· Respecter scrupuleusement les consignes HSE en vigueur lors d'un travail en hauteur > 1,8m. · Editer les évents HSE à temps pour lancer les investigations suite à un incident et/ou situation à risque.· Editer les changes control à temps pour tout changement.· Veiller au respect des procédures en vigueur de gestion des déchets et des effluents. · Assurer la remontée des écarts Housekeeping via les bons de travaux.· Ne pas shunter les dispositifs de sécurité. · Ne pas jeter dans l'évier les déchets des produits chimiques et/ou pharmaceutiques.· Respecter les consignes HSE lors de la conduite des engins de manutention, si applicable. · Fumer uniquement dans les zones dédiées.· Maintenir le poste de travail propre et éviter de jeter les déchets hors les zones dédiées.À propos de vous Expérience : 5 ans et plus dans le meme posteCompétences générales et techniques :Formation : Ingénierie Langues : Francais/ Anglais Toujoursprogresser.Découvrir l’extraordinaire.Le progrès ne se fait pas tout seul, ce sont les gens qui le construisent : des gens d'horizons différents, dans des lieux différents, dans des rôles différents, mais tous réunis par une même motivation : la volonté de rendre l’impossible possible. Et si vous rejoigniez cet élan ? Afin de poursuivre le changement, adopter de nouvelles idées et explorer toutes les opportunités que nous avons à offrir. Ensemble, continuons de progresser. Et partons à la découverte de l'extraordinaire.Chez Sanofi, nous croyons en l’égalité des chances pour tout le monde, indépendamment de l’origine, de la couleur de peau, des croyances, du genre, de l'orientation sexuelle, de l'âge, de la citoyenneté, de l'état civil, du handicap ou de l’identité de genre. Regardez notre vidéo ALL INet consultez nos actions en faveur de la diversité, de l'équité et de l'inclusion sur sanofi.com !Pursue progress, discover extraordinaryBetter is out there. Better medications, better outcomes, better science. But progress doesn’t happen without people – people from different backgrounds, in different locations, doing different roles, all united by one thing: a desire to make miracles happen. So, let’s be those people.At Sanofi, we provide equal opportunities to all regardless of race, colour, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, ability or gender identity.Watch our ALL IN video and check out our Diversity Equity and Inclusion actions at sanofi.com!",Sanofi,Tunisia,,,,Other Business Support Services
2024-07-01 00:00:00,Molding Engineer,"Vantive: A New Company Built On Our LegacyBaxter is on a journey to separate our ~$5B Kidney Care segment into a standalone company. Vantive* will build on our nearly 70-year legacy in acute therapies and home and in-center dialysis to provide best-in-class care to the people we serve. We believe Vantive will not only build our leadership in the kidney care space, it will also offer meaningful work to those who join us.At Vantive, you will become part of a community of people who are focused, courageous and don’t settle for the mediocre. Each of us are driven to help improve patients’ lives worldwide. Join us as we revolutionize kidney care and other vital organ support.*Completion of the proposed separation of Kidney Care from Baxter into a standalone company (to be named Vantive) remains subject to the satisfaction of customary conditions.​What will you be doing!Install new product linesEstablish detailed processes for new product linesLead the startup of new/existing projects/production jobs, optimizing cost, efficiency, and qualityAssist in the development of training and provide training to production personnel during new technology transferProvide equipment maintenance and repair support as required. (Molds, extruders, injection Machines)Lead cost improvement/reduction programsMonitor the assembly/molding process running in productionLead and implement major maintenance changes in process improvementsTrain & guide operator, shift leader and technician in terms of machine operation, new technology to ensure high quality productionTeam Management (supervisor, technicians, and operators).KPI’s achievement. What you'll bring!Familiar with injection molding machines and extruders. Injection molding experience a mustExperience with medical device manufacturing a major plusFluent English speaker Proficient on problem solving methodologiesExperience in processing line commissioning and startupLOTO and line break safety procedures identificationKnowledge, understanding, and passion for continuous improvement methodologies.The ability to interact professionally with a diverse group, including managers, technicians, operators, and subject matter expertsProficient skills in troubleshooting mechanical, process, and automation related issues.Engineer in relevant field with more than 5 years of experience in injection molding processes and equipment.Reasonable AccommodationsBaxter is committed to working with and providing reasonable accommodations to individuals with disabilities globally. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application or interview process, please click on the link here and let us know the nature of your request along with your contact information.Recruitment Fraud NoticeBaxter has discovered incidents of employment scams, where fraudulent parties pose as Baxter employees, recruiters, or other agents, and engage with online job seekers in an attempt to steal personal and/or financial information. To learn how you can protect yourself, review our Recruitment Fraud Notice.",Baxter,Tunisia,,,,Other Business Support Services
2024-07-01 00:00:00,Electrical Engineer (Delta),"Electrical Engineer (Delta)We're looking for an Electrical Engineer for our office in Sousse (Tunisia). As a successful and growing architecture/engineering office, with more than 20 years’ experience, we are always on the look out for new talent. Our branch office in Sousse was opened 4 years ago and our team continues to expand. We are therefore looking for new motivated team members who share our passion for challenging construction projects. Principle activities: Supervision of challenging construction projects (extension and renovation projects) Collaboration with other disciplines throughout the design, construction and commissioning process Design of various electrical building services systems within industrial facilities, e.g. MV and low voltage power distribution, lightning protection, grounding and bonding, data, lighting, fire detection and alarms, etc. Independently managing the execution of projects with focus on site monitoring, quality, timeline and costs Identification of potential risks and development of mitigation strategies to address project challenges and uncertainties  Understand and implement best practice in all aspects of design and execution Communicate effectively with internal and external clients and contractors. Cooperation with our departments of architecture, civil engineering and supply engineering Profile: Degree in electrical engineering or equivalent. At leats 3 years of professional experience in managing electrical projects in the building industry, ideally in industrial projects Fluency in English is mandatory. Knowledge of applicable electrical codes, standards and acceptable industry practices Working knowledge of MS Office / Project, AutoCAD, Revit (optional) Willingness for business trips Driving license Benefits: A permanent employment contract, upon completion of an agreed trial period Additional private medical insurance (Assurance Groupe) Pool cars for business travel A friendly working atmosphere and modern equipment Career opportunities in national and international projects Please provide us with your resume in EnglishDie Bewerbungen von geeigneten Schwerbehinderten und Gleichgestellten sind ausdrücklich erwünscht. Wir freuen uns auf Ihre Online-Bewerbung! Ihr AnsprechpartnerInes Mhenni DELTA Gruppe Bahnhofstr. 15 84144 Geisenhausen T: ​+49 (0) 8741 47 1268056 Fournisseur Description Activé SAP as service provider  « route » est utilisé pour l’adhérence de session. « careerSiteCompanyId » permet d’envoyer la demande vers le centre de données correct. « JSESSIONID » est placé sur le terminal du visiteur au cours de la session pour permettre au serveur d’identifier le visiteur. « Load balancer cookie » (le nom du cookie proprement dit peut varier) empêche le visiteur d’être renvoyé d’une instance à une autre.Fournisseur Description Activé YouTube",Delta Gruppe,"Sousse, Tunisia",,,,General Engineering Consultancy
2024-07-01 00:00:00,Named Account Manager - Tunisia,"Named Account Manager Location: Tunis, Tunisia As a Named Accounts Manager, you will play an integral role in new business pitches, hold responsibility for the effective on-boarding of new clients and focus on growing and developing existing customers. This exciting role will allow you to use your extensive network to run and grow opportunities, write business and account plans for all current and new business tender opportunities and act as the key interface between the customer and all relevant divisions. At Fortinet you will Learn and demonstrate a fundamental understanding of Fortinet’s technology in order to articulate our value proposition to decision-makers. Develop strong relationships with customer contacts up to Executive C-level to gain insight into their business imperatives and IT drivers, enabling development of a strategy to sell Fortinet solutions. Sell Fortinet products and services through a consultative selling approach and maintain good relationships with key individuals within the accounts. Research customers, identify decision makers, educate prospects and qualify buying interest and sense of urgency. Create and implement strategic account plans through a consultative selling approach focused on attaining enterprise-wide deployments of Fortinet products and services Develop strategies and orchestrate company resources to maximize sales volume within assigned accounts. Effectively engage and build cooperative relationships with System Engineers, Channel Managers, and specialist sales team and executives as required. Drive quarterly business reviews with customer to ensure value from Fortinet investment. Ensures the customer is kept up to date with Fortinet product roadmaps enabling the customer to plan and mitigate risks to their business.Apply if you Have a proven track record of enterprise sales experience in hi-tech industry (preferably Cybersecurity and Networking) developing strategic customer relationships. Possess a consistent track record of quota (over) achievement and demonstrated both career stability and growth. Are a highly motivated self-starter with a competitive personality, strong attention to detail, and a hunger to win. Have exceptional communication skills, both oral and written, coupled with excellent listening skills.","Fortinet, Inc","Tunis, Tunisia",,,,Other Business Support Services
2024-07-01 00:00:00,Assistant Front Office Manager,"Description de l'entreprisePourquoi travailler chez Accor ?Nous sommes bien plus qu’un leader mondial. Nous vous accueillons comme vous êtes et vous pouvez trouver le métier et la marque qui correspond à votre personnalité.Nous vous accompagnons dans votre évolution et votre apprentissage au quotidien, nous nous assurons que votre travail apporte du sens à votre vie. Ainsi, durant votre expérience avec nous, vous pouvez explorer les possibilités illimitée du Groupe Accor.En rejoignant Accor, vous écrivez chaque chapitre de votre histoire et ensemble nous pouvons imaginer l’Hôtellerie de demain. Découvrez la vie qui vous attend chez Accor, https://careers.accor.com/.Faites ce que vous aimez, prenez soin du monde qui vous entoure, oser challenger le status quo ! #BELIMITLESSDescription du posteAssistant Front Office ManagerInspirant motivation et enthousiasme. En tant que Assistant FOM, vous mettez en valeur vos qualités de Leader et vos compétences interpersonnelles pour maximiser l'activité d'hébergement de l'établissement et garantir une expérience client exceptionnelle.Ce que l'établissement vous offre :En quelques mots, mettez en valeur les bénéfices et les avantages à travailler dans votre établissementCarte collaborateurs offrant des taux réduits chez AccorPlan de formations délivrées dans nos AcadémiesL’opportunité de développer vos talents et de vous épanouir au sein de votre établissement et à travers le mondeLa capacité à faire la différence à travers nos activités Ethiques & Responsabilité Sociale des Entreprises, comme Planet 21au sein du Département Réception de l’hôtel Novotel Tunis Lac et sous la responsabilité de la Responsable Réception, vos missions seront les suivantes :Accueil et relation clientGarant de l’accueil du clientEtablit un contact privilégié avec le client afin de le fidéliser et veille en permanence à son confort et à son bien-être.Connaît les prestations offertes par l’hôtel, en informe le client et l’encourage à les utiliser.Connaît l’environnement de l’hôtel : situation géographique, activités de la ville, concurrence, etc.Veille à la mise à jour de la data base clientAccueil des clients VIPGestion des plaintes clientsVeille au respect de l'application des procédures d'audits internesRépond aux commentaires client en appliquant les préconisationsIncarne l’esprit Heartist dans ses interactions avec les clientsS’assure que le programme de fidélité de la marque est valorisé auprès des clientsGestion administrativeVeille au respect des procédures en matière de facturation et d’encaissementTient à jour ses tableaux de bord (chiffres d’affaires, taux d’occupation, prix moyen par chambre, prévisions d’activités, etc.).Veille à la bonne communication entre service pour assurer le meilleur service clientContrôle journalier des clôtures (encours clients, facturation, facture en cours, déductions…) et de la caisseManagement des équipes :En tant que manager coach, il/elle :Contribue au développement de la motivation et l'engagement de ses équipesFavorise le développement des compétences de ses collaborateurs et les accompagne dans leur évolution professionnelleFormation continue et intégration des nouveaux salariésCommunique efficacement avec les membres de l’équipe et des autres servicesInteragit de manière positive avec les autres services afin de garantir aux clients un accueil de qualitéEst garant des conditions de travail et de l’ambiance au sein de son départementQualificationsVotre expérience et vos compétences incluent :Qualité de service essentielle ; une expérience dans le management est requiseMaîtrise du logiciel Opera ou équivalentCapacité à créer et maintenir de bonnes relations avec les parties prenantes au sein du DépartementExcellente communication favorisant le partage d'informationCapacité à manager une équipe, à partager une culture d’équipe forte et à encourager la performanceInformations supplémentairesVotre équipe et votre environnement de travail :En quelques mots, présentez l’équipe, l’établissement ou l’environnement de travail qui reflète la culture de l'équipeNote : Vous pouvez inclure ici les spécificités locales ou les critères légaux, tels que le permis de travail.Notre Engagement Diversité & Inclusion :Nous sommes une entreprise inclusive et notre ambition est d’attirer, de recruter, et de promouvoir la diversité des talents.",Accor,"Tunis, Tunisia",,,,Other Business Support Services
2024-07-01 00:00:00,Consultant.e QA (Fonctionnel),"🍪 Privacy NoticeConsultant.e QA (Fonctionnel)Tunis IT – QA / CDI / Hybrid iObeya, c’est une aventure qui grandit depuis plus de 10 ans. Notre secret : un esprit startup, 150 personnes passionnées qui donnent le meilleur d’elles-mêmes dans un environnement de travail épanouissant, construit sur de fortes valeurs humaines et une ambition commune stimulante. Rejoindre iObeya, c’est participer à un projet d’entreprise en très forte croissance en France et à l’International. C’est travailler dans un cadre dynamique et une structure participative où chacun s’investit dans le développement de la vie de l'entreprise. En 10 ans, les solutions de Digital Visual Management d’iObeya ont déjà séduit plus de 400 grandes entreprises toutes industries confondues, dans plus de 30 pays et 500 000 utilisateurs quotidiens. Basées sur les pratiques Lean et Agile, iObeya révolutionne la gestion de la performance dans tous les départements de l’entreprise en donnant aux dirigeants, managers et opérateurs, le cockpit visuel temps réel. Aujourd’hui, notre objectif est de devenir le leader international du Management Visuel Digital. Missions: - Exécuter et optimiser les processus de test afin d’assurer la meilleure qualité du produit; - Examiner et analyser les spécifications du produit; - Créer des plans de test et des cas de test détaillés, complets et bien structurés; - Mise à jour et Exécution des Plans de Test; - Estimer, prioriser, planifier et coordonner des activités de test; - S’assurer que les bugs sont correctement identifiés, documentés, suivis et résolus; - Analyser les résultats et assurer le Reporting; - Préparez l'environnement de test et créez les données de - Collaborer avec les différents membres de l'équipe et les parties prenantes de l'entreprise pour clarifier les exigences, notamment en termes de testabilité, de cohérence et d'exhaustivité; - Aider dans le ”troubleshooting” des problèmes de qualité. Exigences: - Une formation en Informatique Bac+5; - 3 à 5 ans d’expérience en assurance qualité; - Une maîtrise des méthodes d’assurance qualité Logiciels, ses processus et ses outils; - Connaissances en base de données (Oracle,MySql…); - Un fort esprit d’analyse et de synthèse; - Tu aimes travailler en équipe, dans un contexte agile et challenging; - Une certification ISTQB est un plus,",iObeya,"Tunis, Tunisia",,,,Other Business Support Services
2024-07-01 00:00:00,"MSL/Sr. MSL, Therapeutic Neurotoxins (MO, AR, LA, MS, AL, TN)","Company DescriptionAbbVie's mission is to discover and deliver innovative medicines and solutions that solve serious health issues today and address the medical challenges of tomorrow. We strive to have a remarkable impact on people's lives across several key therapeutic areas – immunology, oncology, neuroscience, and eye care – and products and services in our Allergan Aesthetics portfolio. For more information about AbbVie, please visit us at www.abbvie.com. Follow @abbvie on Twitter, Facebook, Instagram, YouTube and LinkedIn.Job DescriptionExternal expert (opinion leader) cultivation: Identifies, gains access to, and develops professional relationships with external experts in therapeutic areas of interest within assigned geography.Provides education relative to disease state and AbbVie products across the product lifecycle to healthcare providers and researchers.Serves as a medical/scientific resource to healthcare providers through answering unsolicited medical questions, and addressing other clinically related medical information issues.Clinical trial support: Supports research initiatives across development at the request of R&D to include but not limited to, site evaluation and identification, recruitment, investigator meetings, external expert identification, and study management.Project management: Works with internal Medical Affairs customers to develop and execute a territory plan designed to support and meet shared business objectives.Inputs and maintains internal database as it relates to activities in their geography.Prepares marketplace in new therapeutic areas of interest, which includes creating awareness and relationships for AbbVie in the Medical community.Serves as a scientific resource to commercial partners, as appropriate, to support activitiesSelf-development: Develops and communicates a professional growth plan. Continually educates self on global market issues, trends, and product knowledge as it pertains to specific business responsibilities in key therapeutic areas.Takes responsibility for and actively manages professional development. Significant Work Activities -Driving a personal auto or company car or truck, or a powered piece of material handling equipmentQualificationsAdvanced degree required (i.e. Pharm D, MD/DO, PhD, PA or NP, BSN) in a relevant scientific discipline. Doctorate strongly preferred in a health science or clinical discipline. Significant industry experience in relevant therapeutic area may be accepted in lieu of education requirements.Greater than or equal to 2 years as a Medical Science Liaison required.At least 3 years of clinical, scientific research or industry related experience or equivalent required.Previous pharmaceutical industry experience within relevant scientific discipline preferred.Ability to identify, analyze, and translate specific territory and corporate needs in order to support both internal and external customers and achieve business and clinical objectives.The Senior Medical Science Liaison must be able to identify, analyze, and translate specific territory and corporate needs in order to support both internal and external customers and achieve business and clinical objectives.An essential requirement of your position is to meet health care industry representative (HCIR) credentialing requirements to gain entry into facilities and organizations that are in your assigned territory. These HCIR credentialing requirements may include, but are not limited to, background checks, drug screens, and proof of immunization/vaccination for various diseases. The territory includes MO, AR, LA, MS, AL, TN.Job grade, level, and title will be determined by the selected candidate’s credentials, education, and experience.Additional InformationApplicable only to applicants applying to a position in any location with pay disclosure requirements under state or local law: ​The compensation range described below is the range of possible base pay compensation that the Company believes in good faith it will pay for this role at the time of this posting based on the job grade for this position. Individual compensation paid within this range will depend on many factors including geographic location, and we may ultimately pay more or less than the posted range. This range may be modified in the future.​We offer a comprehensive package of benefits including paid time off (vacation, holidays, sick), medical/dental/vision insurance and 401(k) to eligible employees.​This job is eligible to participate in our short-term incentive programs. ​This job is eligible to participate in our long-term incentive programs. ​Note: No amount of pay is considered to be wages or compensation until such amount is earned, vested, and determinable. The amount and availability of any bonus, commission, incentive, benefits, or any other form of compensation and benefits that are allocable to a particular employee remains in the Company's sole and absolute discretion unless and until paid and may be modified at the Company’s sole and absolute discretion, consistent with applicable law.AbbVie is committed to operating with integrity, driving innovation, transforming lives, serving our community and embracing diversity and inclusion.  It is AbbVie’s policy to employ qualified persons of the greatest ability without discrimination against any employee or applicant for employment because of race, color, religion, national origin, age, sex (including pregnancy), physical or mental disability, medical condition, genetic information, gender identity or expression, sexual orientation, marital status, status as a protected veteran, or any other legally protected group status.",Abbvie,Tunisia,,,,Other Business Support Services
2024-07-01 00:00:00,"Business Development Manager, Oncology","Company DescriptionAbbVie's mission is to discover and deliver innovative medicines and solutions that solve serious health issues today and address the medical challenges of tomorrow. We strive to have a remarkable impact on people's lives across several key therapeutic areas – immunology, oncology, neuroscience, and eye care – and products and services in our Allergan Aesthetics portfolio. For more information about AbbVie, please visit us at www.abbvie.com. Follow @abbvie on Twitter, Facebook, Instagram, YouTube and LinkedIn.Job DescriptionDeliver sales performance, brand KPIs, financial targets, marketing objectives, etc. in order to meet or exceed on those objectives.Create pre-call plan using SMART objectives and execute post-call evaluation in order to continuously improve sales performance. Effectively handle objections, misunderstandings, concerns and consistently gain logical and reasonable calls to action in order to close on every sales call.Proactively and continuously aspire to serve customer needs, customer expectations and challenges in order to build trusted customer relationships and to achieve win-win agreements between AbbVie and customers.Develop and execute a call plan that achieves set call metrics and optimizes coverage and frequency to key customers in order to maximize access and sales opportunities.Continuously build understanding on customer needs and expectations, territory market landscape, competitors, market segments/dynamics, accounts, disease, product, clinical and sales expertise and share this market intelligence information with in-field team, brand team and sales manager to achieve alignment, to anticipate environmental changes and challenges and to optimize brand strategy and its execution.Differentiate AbbVie’s value proposition with health providers assigned and identify, develop and maintain disease state experts and speakers/advocates in order to maximize brand performance.QualificationsAny governmental and/or or legal mandatory certification requirements as by respective country’s laws and/or regulations (if applicable.Bachelor's degree, biological sciences, pharmacy, business related field, or equivalent.Proven track record of success in selling and strong presentation skillsDemonstrates in-depth scientific, therapeutic, product, and competitive knowledge and is recognized as an expert resource by all relevant stakeholdersStrong business acumen and proficient use of business tools; possesses strategic and critical thinking capabilitiesProactively identifies customer style / behavior and adapts quickly all aspects of selling approachOperates effectively in a matrix environmentOffers innovative ideas and solutions to maximize business opportunities to address challenges. Provides impact with ideas for the larger organization and anticipates and responds to changes. Influences others & is viewed as a credible and respected role model and resource among peers. Builds collaborative partnership with district colleagues and matrix team, etc.Preferred: Proven track record of success in sales performance within respective therapeutic areas. Commercial pharmaceutical industry experiences such as physician/account based selling, training, managed health care or marketing preferred. English language proficiency verbally and in writing (for all non-English speaking countries).Additional InformationAbbVie is committed to operating with integrity, driving innovation, transforming lives, serving our community and embracing diversity and inclusion.  It is AbbVie’s policy to employ qualified persons of the greatest ability without discrimination against any employee or applicant for employment because of race, color, religion, national origin, age, sex (including pregnancy), physical or mental disability, medical condition, genetic information, gender identity or expression, sexual orientation, marital status, status as a protected veteran, or any other legally protected group status.",Abbvie,Tunisia,,,,Other Business Support Services
