post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-03-01,Territorial coordinator in Health,"Services SFT est une agence oeuvrant dans le placement de personnel dans le secteur de la santé. Nous cherchons actuellement une personne de l'étranger qui parle français et qui voudra travailler comme responsable à la coordination pour notre bureau du Canada, et ce de la maison, en télétravail, sous la responsabilité du gestionnaire de territoires.Le responsable à la coordination aura pour objectif de répondre à toutes les demandes/solicitations durant le jour afin de pallier aux urgences et demandes d'information, le tout heures du Canada* Répondre à tous les téléphone en agissant comme liste de rappel Organiser les transport et logement et assurer un suivi Escalader les problématiques plus urgentes au gestionnaire Placer les ressources selon les besoins encours Assurer la coordination entre les ressources et les établissements de santé Collaborer avec l'équipe pour bien connaitre les besoins des gestionnaires Alimenter la base de données SFT en candidats en faisant du recrutement et du sourcing dans vos temps libreRequirements Expérience professionnelle avérée de Coordonnateur, ou à un poste similaire dans le domaine de la santé (un atout) Bonnes compétences informatiques Capacités organisationnelles et de gestion du temps Aisance à communiquer Solides talents de négociateurs couplés à une aptitude à la résolution de problèmes Heures de travail de 8:30AM à 16:30 EST CanadaBenefitsStatut auto-entrepreneur de la maison en Tunisie.",Services SFT,Tunisia,Associate,Full-time,Consulting,Primary and Secondary Education and Non-profit Organizations
2024-07-01,Writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Sousse, Sousse, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07-01,Chemistry School Teacher,"An exciting opportunity to work within a vibrant and dynamic International School in Tashkent, Uzbekistan, which boasts both the International Baccalaureate and local educational systems.About Oxbridge International SchoolWe have 200+ employees so far working with us and 50+ of them are expats. There's a firm dedication to continually train all staff members and offer leadership development opportunities across all levels. You can discover videos of the school on YouTube to gain insight into its facilities, team, and overall atmosphere. It's a fantastic chance to save money since the cost of living in Tashkent is affordable.Youtube ChannelInstagramFacebookVery competitive package is provided.Main duties and responsibilities of the job:Collaboratively planning, preparing and delivering differentiated lessonsAssessing and reporting student progressResponsible for student welfare and pastoral development of the class groupMaintaining the learning environment of the classroom and managing resourcesOrganizing and taking part in school events, trips, and extra-curricular activitiesLine management of the teaching assistantThe ideal candidate will have:At least Bachelor's degreePrevious experienceThe ability to differentiate and deliver conceptual, engaging and inquiry-based lessonsFamiliarity and experience with collaborative planning and a team-teaching approachA wonderful opportunity to discover Central Asia and work in one of the most dynamic schools of Tashkent, Uzbekistan. We have over 250 people working together to provide high quality education to the students and over 40 expats.Please note that the job requires relocation!Powered by JazzHRBVTiHtCvTn",Oxbridge International School,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Education and Training,Internet Publishing
2024-07-01,Copyright - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-03-01,Senior IT Project Manager,"BlackStone eIT, a renowned computer software company, is seeking an experienced and accomplished Senior IT Project Manager to join our team. As a Senior IT Project Manager, you will be responsible for overseeing and delivering complex IT projects that align with our company's objectives and meet the needs of our clients.In this role, you will collaborate with cross-functional teams and stakeholders to define project requirements, develop project plans, allocate resources, and ensure successful project execution. Your strong leadership and technical expertise will be crucial in driving project success, resolving challenges, and delivering projects on time and within budget.Responsibilities:Lead the planning, execution, and delivery of IT projects, ensuring they are completed on time, within budget, and meet the defined requirementsCollaborate with stakeholders to define project scope, goals, and deliverablesCreate and maintain detailed project plans, including tasks, milestones, and resource allocationAllocate resources, including personnel, equipment, and budget, effectively to ensure project successManage project risks and issues, and proactively implement mitigation strategiesMonitor project progress, track key performance indicators, and provide regular status updates to stakeholders and managementFoster effective communication and collaboration between project teams, stakeholders, and managementEnsure project documentation is created and maintained, including project charters, requirements documents, and change requestsLead project meetings, including kick-off meetings, progress meetings, and project reviewsRequirementsBachelor's degree in Information Technology, Computer Science, or a related fieldScrum Fundamentals CertifiedProven experience as an IT Project Manager, successfully delivering complex IT projectsStrong knowledge of project management methodologies and best practicesExcellent leadership and team management skills, with the ability to motivate and inspire cross-functional teamsExceptional problem-solving and decision-making abilitiesEffective communication and interpersonal skills, with the ability to build strong relationships with stakeholdersStrong organizational and time management skills, with the ability to prioritize tasks effectivelyProficiency in project management software and toolsExperience with Agile methodologies is preferredPMP certification is a plusBenefitsPaid Time OffWork From HomePerformance BonusTraining & Development",BlackStone eIT,Tunisia,Mid-Senior level,Full-time,Information Technology,Primary and Secondary Education and Non-profit Organizations
2024-07-01,Self Employed Accountant Tunisia,"This is a remote position.Seeking an Experienced Accountant for an Exciting Position with a Global Accounting Service Provider!Our company provides accounting in many countries across the world. We are seeking a skilled and self-motivated accountant to manage the complete accounting needs of one or more clients in countries of your choice. This is an ideal opportunity for those who thrive in a flexible and dynamic work environment.As a self-employed accountant within our organization, you will provide accounting services in a country of your expertise. You will be tasked with handling full company accounting requirements for diverse clients across various industries. Your responsibilities will include the preparation and filing of all relevant tax returns, ensuring compliance with financial regulations, and adeptly managing accounting data within Zoho Books and other Zoho applications. The volume and intensity of work will vary, offering a unique blend of challenges and opportunities each month.Requirements - Proven Experience In Full Spectrum Company Accounting. Proficiency in Zoho Books and other Zoho applications.  Capability to prepare and file tax returns independently.  Strong understanding of local and international financial regulations.  Excellent analytical and problem-solving skills.  Professional qualification in accounting (CPA, ACCA, or equivalent).  Exceptional organizational skills and the ability to manage multiple tasks simultaneously.  Fluent in English; additional languages are an asset. Benefits 1. Flexibility in work hours and location. Engagement with a diverse client base.  Variable workload based on client needs each month.  Compensation on a per-client, per-project basis. Application Process:Interested candidates are invited to submit their resume along with a cover letter detailing their experience and suitability for the role at https://www.gotaccountingsolutions.com/remote-accountant-position.We look forward to welcoming a dedicated professional to our team who is eager to contribute to and grow with our global enterprise.",HReset,"Tunis, Tunis, Tunisia",Mid-Senior level,Contract,Accounting/Auditing,Accounting
2024-05-01,Manage Controls,"Contrôle et cadrage des revenus.  Faire des contrôles inopinés Contrôler les opérations d'inventaire des marchandises et produits finis.  Rechercher et analyser les écarts et suivre les plans d'action.  Intégrer les éléments budgétaires aux grilles de suivi des résultats mensuelles Préparer les indicateurs demandés Réaliser des rapprochements avec la comptabilité Contrôler la cohérence des différentes données Collecter, analyser et synthétiser les données budgétaires Doter d'un esprit analytique et d'un bon relationnel Déplacement fréquent Savoir faire preuve de rigueur et d’organisation Diplômer en comptabilité / finance / Informatique de Gestion Maîtriser la langue française.  Maîtriser parfaitement l'outil informatique.",Newrest,"Tunis, Tunis, Tunisia",Entry level,Full-time,Accounting/Auditing and Finance,Food and Beverage Services
2024-06-01,Director of BE H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Directeur BE H/F, poste basé à Tunis (Tunisie).Notre Client Est Un Groupe Français Présent Depuis Plus De Quarante Ans En Europe, Asie Et Maghreb, Fournit Aux Gestionnaires De Réseaux Et Aux Installateurs Les Solutions De Raccordement Pour Construire Et Entretenir Le Réseau De Distribution Électrique Basse Tension. Pour Le Compte De Son Bureau D'étude Spécialisé Dans La Recherche Et Développement Mécanique, Notre Client Renforce Ses Équipes Et Recrute Un(e)Directeur BE H/FPoste basé à Tunis (Tunisie)Rattaché au président du groupe, vous aurez comme missions de :Gérer l'activité du site : Responsabe de la gestion de l'ensemble des données techniques (gestion et mise à jour des plans) et environnementales (Analyse Cycle de Vie, bilan carbone, etc.) pour le groupe ;Superviser les opérations de design : superviser toutes les activités liées au design, y compris la conception de produits, la modélisation 3D, le prototypage, etc., pour garantir leur efficacité et leur alignement avec les objectifs de l'entreprise ;Définir la planification stratégique : définir annuellement une politique alignée sur la vision stratégique pluriannuelle de l'entreprise et mener à bien cette politique ;Optimiser la gestion des ressources : optimiser l'utilisation des ressources, telles que les logiciels et le personnel, pour maximiser l'efficacité opérationnelle et la qualité du travail produit ;Mettre en place l'amélioration continue : mettre en place des méthodes pour accroître l'efficacité, réduire les délais et garantir la qualité des livrables ;Assurer la collaboration externe : travailler en étroite collaboration avec les différents clients internes du groupe, tels que la R&D et toutes les unités de production en France, en Tunisie et au Portugal ;Gérer la qualité : mettre en place des normes et des procédures de contrôle qualité pour garantir que les produits développés répondent aux normes de qualité et aux attentes des clients ;Encadrer et motiver les équipes pour favoriser la collaboration et la pérennité de l'équipe ;Préparer le reporting : préparer des rapports réguliers sur les performances du site adressés au siège en France.De formation BAC+5 ou Ingénieur .Vous disposez d'une expérience significative dans un poste similaire.Vous avez une solide expérience dans le domaine de la CAO et DAO, avec une compréhension approfondie des principes et des méthodes de gestion des données techniques.Vous avez une capacité à gérer efficacement des équipes, y compris la planification, l'organisation des ressources et le respect des délaisVous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français , l'anglais est un atout .Capacité à inspirer et leadership, sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Ve15284F » sur notre site www.talentup.com ou par email à ve15284f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Director,Full-time,Other,Human Resources Services
2024-07-01,Art and Design School Teacher,"An exciting opportunity to work within a vibrant and dynamic International School in Tashkent, Uzbekistan, which boasts both the International Baccalaureate and local educational systems.About Oxbridge International SchoolWe have 200+ employees so far working with us and 50+ of them are expats. There's a firm dedication to continually train all staff members and offer leadership development opportunities across all levels. You can discover videos of the school on YouTube to gain insight into its facilities, team, and overall atmosphere. It's a fantastic chance to save money since the cost of living in Tashkent is affordable.Youtube ChannelInstagramFacebookVery competitive package is provided.Main duties and responsibilities of the job:Collaboratively planning, preparing and delivering differentiated lessonsAssessing and reporting student progressResponsible for student welfare and pastoral development of the class groupMaintaining the learning environment of the classroom and managing resourcesOrganizing and taking part in school events, trips, and extra-curricular activitiesLine management of the teaching assistantThe ideal candidate will have:At least Bachelor's degreePrevious experienceThe ability to differentiate and deliver conceptual, engaging and inquiry-based lessonsFamiliarity and experience with collaborative planning and a team-teaching approachA wonderful opportunity to discover Central Asia and work in one of the most dynamic schools of Tashkent, Uzbekistan. We have over 250 people working together to provide high quality education to the students and over 40 expats.Please note that the job requires relocation!Powered by JazzHR2C9aeh5LGo",Oxbridge International School,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Education and Training,Internet Publishing
2024-07-01,Operations Assistant,"We’re an international staffing agency, helping American clients find smart international talent. This role, specifically, is an internal role, for us.We’re looking for a proactive and detail-oriented Operations Assistant to work directly under our Sourcing Manager. If you’re interested in recruitment, are a quick learner, and are looking to make a significant impact, this role is for you.Location: Fully-Remote (Work from Home), 9 AM - 6 PM ESTKey Responsibilities:Job Description and Application Form Creation:Collaborate with the recruitment team to understand clients' staffing needs and job requirements. Write compelling and accurate job descriptions that attract top talent. Develop and administer application forms and relevant skills or competency assessments for candidates. Identify and handle sourcing challenges, implementing innovative solutions to overcome obstacles. Digital Sourcing Tools Management:Create and run targeted advertising campaigns on LinkedIn and other platforms to attract candidates and promote job openings. (You’ll learn this.)Utilize and manage digital platforms like LinkedIn Recruiter, Brevo, and Ashby to identify and connect with potential candidates. Sourcing Operations and Team Coordination:Utilize tools/platforms like ClickUp, Slack, Loom, and Google Meet, Google Sheets, Google Docs for effective team coordination. Ensure seamless communication and collaboration within the team to meet recruitment goals. What Success Looks Like:Consistently producing compelling job descriptions that attract high-quality candidates. Successfully navigating and overcoming sourcing challenges with innovative solutions. Efficiently and effectively managing digital sourcing tools to attract top talent. Qualifications:Having at least 1 year of experience working in a virtual environment. Some experience in digital candidate sourcing and outreach, preferably in a staffing agency or a recruitment environment. Tech-savvy with the ability to learn new tools and technologies quickly. Fluency in English with strong written and verbal communication skills. Experience working with a CRM or an ATS is a huge advantage. Highly organized, detail-oriented, and able to manage multiple tasks and projects simultaneously. Join our team and help us connect the right candidates with the right opportunities while growing your career in a dynamic and innovative environment. If you are passionate about recruitment and thrive in a remote work setting, we invite you to apply.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Entry level,Contract,Management and Manufacturing,Marketing Services
2024-07-01,Design H/F System,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Designer Système H/F , poste basé à Tunis (Tunisie) .Nous recrutons pour notre client un éditeur de logiciel un(e) :Designer Système H/FPoste basé à Tunis (Tunisie)Vous Aurez Comme Missions De Concevoir, développer et maintenir le design system de l'entreprise, y compris les composants UI, les lignes directrices visuelles, les règles de typographie et les systèmes de couleurs ; Collaborer avec les équipes de développement pour garantir la faisabilité technique des composants et assurer leur intégration harmonieuse dans les produits ; Documenter le design system de manière claire et accessible, afin de faciliter son utilisation par toutes les parties prenantes ; Travailler avec les designers produit pour garantir la cohérence des expériences utilisateur dans tous les produits ; Conduire des recherches et des analyses pour identifier les meilleures pratiques et les tendances émergentes en matière de design system ; Fournir des conseils et des formations aux équipes internes sur l'utilisation du design system ; Participer aux revues de design et aux séances de rétroaction pour améliorer continuellement le design system.De formation ingénieur .Vous disposez d'une expérience significative dans la création et le maintien de design systems pour des produits numériquesVous avez une expertise en usage de Figma avec une bonne connaissance des principes de design UI/UX.Vous avez des solides compétences en communication et capacité à collaborer avec des équipes multidisciplinairesVous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français .Capacité à résoudre des problèmes de manière créative , proposer des solutions innovantes. attention aux détails ,connaissance des principes d'accessibilité ,sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Ve15299F » sur notre site www.talentup.com ou par email à ve15299f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,"Design, Art/Creative, and Information Technology",Human Resources Services
2024-07-01,Biology teacher,"An exciting opportunity to work within a vibrant and dynamic International School in Tashkent, Uzbekistan, which boasts both the International Baccalaureate and local educational systems.About Oxbridge International SchoolWe have 200+ employees so far working with us and 50+ of them are expats. There's a firm dedication to continually train all staff members and offer leadership development opportunities across all levels. You can discover videos of the school on YouTube to gain insight into its facilities, team, and overall atmosphere. It's a fantastic chance to save money since the cost of living in Tashkent is affordable.Youtube ChannelInstagramFacebookVery competitive package is provided.Main duties and responsibilities of the job:Collaboratively planning, preparing and delivering differentiated lessonsAssessing and reporting student progressResponsible for student welfare and pastoral development of the class groupMaintaining the learning environment of the classroom and managing resourcesOrganizing and taking part in school events, trips, and extra-curricular activitiesLine management of the teaching assistantThe ideal candidate will have:At least Bachelor's degreePrevious experienceThe ability to differentiate and deliver conceptual, engaging and inquiry-based lessonsFamiliarity and experience with collaborative planning and a team-teaching approachA wonderful opportunity to discover Central Asia and work in one of the most dynamic schools of Tashkent, Uzbekistan. We have over 250 people working together to provide high quality education to the students and over 40 expats.Please note that the job requires relocation!Powered by JazzHRd6PgsJwJgL",Oxbridge International School,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Education and Training,Internet Publishing
2024-06-01,Social Media Associate,"Our client is a fast-growing startup, changing the face of photography. They’re looking for a passionate Social Media Associate to join their team. If you live and breathe social media, enjoy creating content, working with influencers, and are excited to shape a brand's voice independently, we want to hear from you!Location: Fully-Remote (Work from Home), 9 AM - 5 PM ESTKey Responsibilities:Content Creation (70% of the time):Develop and produce engaging content for all social media platforms, focusing on TikTok and Instagram Reels. Create at least 5 pieces of content per week. Utilize tools such as ElevenLabs and CapCut to enhance content quality. Stay updated on social media trends and experiment with new features to keep the content fresh and engaging. Maintain a unique brand voice across all platforms. Social and Community Management (10% of the time):Monitor and analyze social media performance, adjusting strategies as needed to optimize results. Respond to comments and direct messages across brand channels promptly. Engage with the online community, building strong relationships and involving other team members when necessary. Influencer Marketing (20% of the time):Source and vet potential affiliate partners through tools like Lionize.ai and Hypeauditor. Conduct outreach and nurture relationships with influencers, responding to their questions and coordinating collaborations. What Success Looks Like:Engaging Content: Successfully creating and publishing at least 5 high-quality pieces of content weekly that resonate with the audience and drive engagement. Community Engagement: Building and nurturing a vibrant online community through active interaction and timely responses. Influencer Partnerships: Establishing and maintaining strong relationships with influencers, resulting in successful collaborations that enhance brand visibility. Strategic Adjustments: Utilizing analytics to monitor performance and making strategic adjustments to optimize social media presence and content effectiveness. Required Skills and Qualifications:Camera Presence (nice to have): Confidence and effectiveness in front of the camera. Social Media Expertise: In-depth knowledge and passion for major social media platforms. Initiative: Ability to work independently and proactively take initiative. Writing Skills: Strong ability to craft compelling narratives and content. Content Creation Tools: Proficiency in using tools like Canva, CapCut, and ElevenLabs. Startup Mindset: Proactive and self-motivated with the ability to thrive in a fast-paced environment. This role offers an exciting opportunity for a Social Media Associate to significantly impact a forward-thinking AI company by enhancing the social media presence and building strong community and influencer relationships. If you are passionate about content creation, social media, and influencer marketing, and are ready to take on new challenges in a dynamic environment, we invite you to apply and help shape the future of our client's digital engagement.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Entry level,Contract,Marketing and Sales,Marketing Services
2024-07-01,Manage Controls,"Company DescriptionDevoteam est un leader du conseil en stratégie digitale, plateformes technologiques etcybersécurité.En alliant technologie, créativité et data, Devoteam accompagne ses clients dans latransformation digitale de leur activité afin de libérer leur plein potentiel.Avec plus de 8 000 collaborateurs dans 18 pays en Europe, Moyen-Orient et Afrique, Devoteam s’engage depuis plus de 25 ans à mettre la Technologie au service de l’Homme.   Job DescriptionLa Direction Finance France Afrique du Nord ouvre un pôle contrôle de gestion localisé à Tunis. Vous serez encadré par un Responsable Contrôle de Gestion en France et intégré aux équipes financières de Devoteam Tunisie.L'objectif de la cellule CDG France en Tunisie est de soutenir les responsables de contrôle de gestion localisés en France. La cellule prend en charge des tâches telles que le contrôle de la production hebdomadaire et mensuelle, le maintien d'un niveau de contrôle qualité des données, le support aux outils de prévision, ainsi que la réalisation d'analyses et d'études spécifiques.Expertise en Contrôle Opérationnel:Supervision du processus de clôture des comptes et des opérations de gestion de Devoteam :Contrôle des rapports de production (États de PROD, OWN/SUB/INTERCO)Suivi et contrôle des projets complexes (SFP)Vérification de la documentationAnalyse des écarts et discussions avec les opérationnelsFormalisation des contrôles pour le processus de clôtureGestion des Factures à Établir (FAE):Analyse approfondie des projets, des encours et des actions commerciales (incluant des réunions FAE).Prévision et Planification Financières:Soutien à l'élaboration des outils Excel/analyses de gestion/P&L/Forecast/BudgetPréparation des supports Excel et Google Sheet en collaboration avec les contrôleursCréation de tableaux de bord et d'études complémentairesQualité des Données:Expertise des procédures internes pour garantir un fort niveau de formalisation des contrôlesAssurer la qualité des données nécessaires au contrôle des activités dans les systèmes d'information : Finance, commercial, staffing, reporting hebdomadaire  Qualifications Formation supérieure en école de commerce ou université de niveau BAC +5, avec solides connaissances en finance/contrôle de gestion2 à 4 ans d'expérience en audit ou contrôle de gestion, de préférence dans un environnement financier ou un cabinet d'auditIntérêt pour l'industrie informatique et les services numériquesOrganisé, rigoureux, avec de solides compétences interpersonnelles et la capacité à travailler sous pressionAnglais courant ; une maîtrise de plusieurs langues est un plusExcellente maîtrise d'Excel/Google SheetConnaissance comptable approfondie et capacité à synthétiser l'information financière ainsi que les KPI de gestionUne expérience dans une entreprise de services professionnels est un avantage.",Devoteam Tunisie,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Consulting,Business Consulting and Services
2024-03-01,BU Manager - Agregats H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) BU Manager - Agrégats H/F, poste basé à Sfax (Tunisie).Notre client est une multinationale portugaise présente depuis 100 ans dans huit pays à travers quatre continents. Leader dans la production des matériaux de construction, à savoir : ciment, chaux artificielle, béton prêt à l'emploi et produits en béton.Dans Le Cadre Du Développement De Sa Filiale Tunisienne Spécialisée Dans Les Produits Préfabriqués En Béton , Notre Client Recrute Un(e)BU Manager - Agrégats H/FPoste Basé à Sfax (Tunisie)Rattaché au CEO Groupe en Tunisie , Vous aurez comme missions de:Diriger toutes les activités, y compris la production, les ventes, la qualité et les services de support ;Fixer des objectifs de performance ambitieux pour la région à travers les plans de performance de la zone/division (revenus et fabrication) ;Identifier pour l'examen stratégique de l'unité commerciale les forces, faiblesses, opportunités et menaces de sa position stratégique régionale et fournir une évaluation réaliste des tendances du marché et des facteurs économiques externes ;Exprimer et mettre en œuvre un plan d'action stratégique pour la région conformément au modèle commercial et à l'examen stratégique de l'unité commerciale ;Préparer un budget cohérent avec les conclusions de l'examen stratégique et du plan de performance et basé sur des hypothèses bien définies concernant l'environnement, s'engager à atteindre les objectifs financiers budgétisés et entreprendre de réaliser les objectifs inclus dans le budget ;Proposer un portefeuille de dépenses en capital durable et des actions contribuant à optimiser ses actifs (cessions d'actifs, gestion de portefeuille) ;Interagir fortement avec le ciment/les granulats dans le contexte de l'intégration verticale du groupe ;Piloter l'approvisionnement interne et externe en ciment et en adjuvants, superviser et valider l'approvisionnement local en granulats et définir des directives appropriées pour les responsables de zone ;Servir de leader du comité de direction de la région/division ;S'assurer que le modèle opérationnel et les programmes de performance de la société sont pleinement mis en œuvre dans toutes les zones ;Challenger l'équipe sur les objectifs des plans de performance, valider les plans de performance achevés, garantir une mise en œuvre efficace et un suivi des progrès ;Utiliser des indicateurs de performance clés pour fixer des objectifs et mesurer les progrès ;Gérer les menaces, risques et opportunités qui affectent l'entreprise dans la zone où il/elle est impliqué(e), déterminer les opportunités de croissance organique liées à la stratégie client de l'unité commerciale et les opportunités de croissance externe par des acquisitions ou des coentreprises ;Améliorer la marge grâce à la bonne combinaison de produits, de services et d'emplacement ;Élaborer un plan stratégique et un plan marketing et définir un calendrier ;Préparer des analyses détaillées et des recommandations concernant de nouvelles opportunités d'investissement commercial ;Déterminer la structure organisationnelle appropriée pour mieux répondre aux attentes des clients conformément au modèle commercial et nommer en conséquence ;Lancer des initiatives RH pour sa région en assurant l'alignement avec les politiques RH du groupe et la stratégie RH de l'unité commerciale ;Créer un ""sentiment d'appartenance"" parmi le personnel de sa région et développer une équipe performante ;Approuver les propositions d'augmentation de salaire ;Définir des directives sur la négociation et les accords syndicaux ;Développer les compétences des membres de son équipe pour qu'ils puissent accomplir leurs tâches et assumer davantage de responsabilités ;Renforcer les relations avec les clients clés, les prescripteurs et les fournisseurs dans l'intérêt à court et à long terme, afin d'identifier les besoins et les niveaux de satisfaction ;Représenter l'entreprise lors d'événements externes ;Gérer les relations avec les organismes professionnels et les associations de l'industrie ;Faire pression sur les autorités pour obtenir de meilleures réglementations ;Initier et évaluer l'efficacité des mesures visant à adopter une approche proactive dans le contact avec les voisins ;Promouvoir l'utilisation du système de gestion de la santé et de la sécurité au travail du groupe afin de mettre en place une approche de sécurité de qualité ;Définir des objectifs annuels et allouer des moyens pour la sécurité : budget, organisation de la sécurité, expertise fonctionnelle, procédures d'audit ;Favoriser une approche des questions environnementales qui permet une durabilité commerciale à long terme et l'intérêt de du groupe.De formation ingénieur / BAC+5Vous disposez d'une expérience significative dans une industrie des matériaux de construction dans un poste de direction à responsabilité opérationnelle et managériale.Vous avez une forte expertise dans la budgétisation , P&L, people management , stratégie commerciale et satisfaction client , approvisionnement , HSE et amélioration continue.Vous avez une bonne expérience en management des équipes.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français. L'anglais est un atout.Orienté résultats , sens de l'urgence , Attitude positive face au changement , Intégrité personnelle sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15030F » sur notre site www.talentup.com ou par email à vt15030f-145@talentup.net",Talentup,"Sfax, Tunisia",Director,Full-time,Sales and Business Development,Human Resources Services
