post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07,Stagiaire Polyvalente,"Titre du poste : Stagiaire Polyvalente - Services Juridiques en LigneLieu de travail : Bureaux  de Kawanin au Lac 1 À propos de Kawanin : Kawanin est une startup innovante qui révolutionne l'accès aux services juridiques pour les entreprises. Nous offrons des solutions complètes et simplifiées pour la création d'entreprise, la domiciliation, les consultations , la rédaction de documents et bien d'autres services juridiques et administratifs. Notre plateforme en ligne intuitive permet aux entrepreneurs de gérer efficacement leurs besoins juridiques tout en se concentrant sur le développement de leur activité.Description du poste : Nous recherchons une stagiaire dynamique et polyvalente pour rejoindre notre équipe. Vous aurez l'opportunité de développer vos compétences dans divers domaines, tout en contribuant activement à la croissance de notre entreprise.Responsabilités :Suivi client : assurer une communication régulière et de qualité avec nos clients pour garantir leur satisfaction.Réception des appels : répondre aux appels entrants et orienter les demandes vers les services appropriés.Préparation des offres commerciales, devis et factures : assister à la création et à la gestion des documents commerciaux pour nos clients.Préparation des dossiers clients pour la création d'entreprise et la domiciliation : compiler et organiser les documents nécessaires pour les procédures administratives.Gestion CRM : maintenir à jour notre base de données clients et prospects, et utiliser l'outil CRM pour optimiser les processus de gestion client.Émission d'appels : contacter les clients et prospects pour divers besoins (informations, relances, recouvrement).Prospection commerciale : identifier et contacter de nouveaux prospects pour développer notre portefeuille client.Gestion des réseaux sociaux : animer et gérer nos comptes sur les réseaux sociaux pour renforcer notre présence en ligne.Reporting CRM : suivre et analyser les données CRM pour améliorer nos processus et nos performances commerciales.Vente et réseaux sociaux : participer à la stratégie de vente en ligne et sur les réseaux sociaux pour attirer et convertir de nouveaux clients.Profil recherché :Formation en commerce, marketing, gestion, ou domaine connexe.Excellentes compétences en communication, tant à l'oral qu'à l'écrit.Capacité à gérer plusieurs tâches simultanément et à travailler de manière autonome.Maîtrise des outils bureautiques (Word, Excel) et des réseaux sociaux.Connaissance de base des outils CRM est un plus.Motivation, rigueur, et esprit d'équipe.Conditions :Stage de 6 mois. 250 dinars/mois Opportunités de formation et de développement professionnel.Si vous êtes motivé(e) par l'innovation et souhaitez acquérir une expérience riche et variée dans une startup en pleine croissance, envoyez-nous votre candidature (CV et lettre de motivation) à l'adresse suivante : ceo@kawanin.com",Kawanin,"Tunis, Tunisia",Internship,,,
2024-07,3D Animateur/Riggeur - Internship,"About Us: Bina Prod specializes in creating 3D simulations and films, graphic design, video creation and marketing, as well as developing applications and websites. We are a dynamic and innovative company committed to delivering high-quality digital solutions.Job Description: We are looking for a talented and experienced 3D Animator/Rigger to join our creative team. The ideal candidate will have a strong portfolio showcasing their expertise in rigging and animation, particularly with animals, cars, and other complex subjects.Responsibilities:Create high-quality 3D animations and rigs for a variety of subjects, including animals and vehicles.Collaborate with the design and development teams to ensure animations meet the required standards and project deadlines.Optimize rigs and animations for performance and quality.Troubleshoot and solve problems related to rigging and animation processes.Maintain an up-to-date knowledge of industry trends and tools.Requirements:Proven experience as a 3D Animator/Rigger with a strong portfolio.Expertise in rigging and animating animals, cars, and other complex subjects.Proficiency in industry-standard 3D software (only: Maya, Blender).Strong understanding of animation principles and techniques.Excellent problem-solving skills and attention to detail.Ability to work collaboratively in a team environment.Good communication skills.Preferred Qualifications:Experience with 3D rigging and animation.Knowledge of games mechanicsFamiliarity with game engines (e.g., Unity, Unreal Engine).What We Offer:A creative and collaborative work environment.Opportunities for professional growth and development.Competitive salary and benefits package.The chance to work on exciting and diverse projects.",BINA Prod,Tunisia,Part-time,,,
2024-07,Gestionnaire Administratif du Personnel (H/F),"Description De L'entrepriseAccélérez votre carrière au sein d’un groupe d’ingénierie mondial à forte croissance. Chez SEGULA Technologies, vous travaillerez sur des projets passionnants et contribuerez à façonner l’avenir au sein d’une entreprise pour qui l’innovation est indissociable de l’ingénierie.Intelligence artificielle, nouvelles mobilités, décarbonation, usine du futur… rythment le quotidien de nos 15 000 ingénieux collaborateurs, pourquoi pas le vôtre ?À côté de chez vous ou à l’autre bout de la planète, vous trouverez chez SEGULA Technologies l’opportunité qui donnera un sens nouveau à votre carrière !Description Du Poste1- En cas d'embauche de collaborateurCréer les collaborateurs dans le système de paieTransmettre les éléments de rémunération contractuels (contrat, RIB essentiellement) et les éléments de rémunération aux personnes  Administration du personnelSaisir la fiche d'aptitude médicale dans le SI PaieSaisir les informations relatives aux Travailleurs étrangersMettre ä jour dans le système de paie les données du personnel rémunération, qualification, emploi, situation familiale, etcEnregistrer les mouvements du personnel (CDI — CDD — Stagiaires)saisie dans teamsVérifier la conformité des ordres de mission/déplacement rédigés par les opérationnels avant signature du collaborateurs 3- PAIE des collaborateursExtraire, vérifier et mise en paie des heures supplémentairesSaisir au fil de l'eau les absences des collaborateurs non gérées automatiquement dans le système de paie (maladie, congés maternité, congés paternité, etc ...) et collecter les justificatifs y afférents Effectuer le contrôle mensuel de rapprochement des congés entre le portail de saisie des heures et le workflow d’absence (état Rapport)Suivre les compteurs d'absences et jours de disponibilitésTransmettre l'état récapitulatif des frais issu du portail en le complétant des éléments saisis manuellement dans Ie SI Paie dans le portail des fraisTraiter les anomalies de paie selon le calendrier fixéSaisie des éléments variables conformément aux formulaires transmis par le RRH (rémunérations variables et divers primes)Collecter les justificatifs et conserver les originauxContrôler la régularité des frais professionnels par rapport aux procédures internes et aux ordres de mission, de déplacement.4- En cas de sortie de collaborateursPréparer et remonter ä la GRH les données nécessaires à l'établissement du solde de tout compte : derniers éléments variables de paieSaisie des éléments variables dans Teams et mise à jour de la fiche collaborateurQualificationsFormation :Bac+3/+5 en Gestion, Administration des Affaires, Gestion des Ressources Humaines/Juridique ou autresCompétences TechniquesConnaissances des conventions collectives Syntec et de la réglementation paie sont des atouts non négligeables. Connaissance de la Paie FrancaiseGestion d'équipeLanguesFrançais et Anglais oral et écritAptitudes ProfessionnellesCapacité d'organisationSens du travail en équipeRigueur, goût des chiffresDiscrétion et sens de la confidentialitéCapacités relationnellesInformations supplémentairesSEGULA TECHNOLOGIES est une entreprise attachée à la mixité et à la diversité, nous reconnaissons et recrutons tous les talents.",SEGULA Technologies,"Tunis, Tunis, Tunisia",Not Applicable,Full-time,Administrative,Financial Services
2024-07,Chef d'Equipe Production (F/H) - CDD 12 Mois,"Nous recherchons sur notre site de M'Hamdia (Ben Arous) notre prochain Chef d'Equipe Production (F/H) pour superviser une équipe d'agents de production et d'assurer le quotidien de l'équipe dans son ensemble.Grow With Us - Vos ResponsabilitésAligner les ressources avec les plans de production au quotidienFournir des retours efficaces et constructifs au personnel de production et suggérer des actions correctives si nécessaire pour garantir la réalisation des plans de productionVérifier les plans de production et leur réalisationAssurer l'entretien et la réparation des machines en temps opportunProfil AttenduApprentissage dans un environnement technique appropriéQualification spécialisée supplémentaire et certificat de leadershipExpérience avérée de travail dans un environnement similaireCompétences en leadership efficaces — trouver l'équilibre entre la fermeté et la bienveillanceCapacité à résoudre les problèmesCapacité à rester calme en période de pressionAbout SartoriusSartorius is part of the solution in the fight against cancer, dementia, and many other diseases. Our technologies help translate scientific discoveries into real-world medicine faster, so that new therapeutics can reach patients worldwide.We look for ambitious team players and creative minds, who want to contribute to this goal and advance their careers in a dynamic global environment.Join our global team and become part of the solution. We are looking forward to receiving your application.www.sartorius.com/careers",Sartorius,"Mohamedia, Ben Arous, Tunisia",Mid-Senior level,Full-time,Management and Manufacturing,Biotechnology Research
2024-07,Site Document Controller,"Want to join a frontrunner in renewable energy that is actively seeking early entry into new markets globally? Since the establishment in 2007, Scatec has acquired extensive knowledge and experience in developing, building and operating solar, wind and hydro power plants and storage solutions. Driven by our company values and competent global workforce, we aim to deliver competitive and sustainable renewable energy globally; protect our environment and improve quality of life through innovative integration of technology; and create shareholder value. We are present on four continents and are headquartered in Oslo, Norway. Main purpose of position Currently we are looking for a Site Document Controller in Sidi Bouzid, Tunisia to be part of our global team working together towards our vision – Improving our future. As our Project Document Controller you will responsible for the management of all project documents on-site, and follow up on progress of works. Handling intake, scanning, verification, and storing documents.Main Responsibilities Create all document profiles as per the SMDL’s and return the Project document numbers (DocID) to the Contractors  Checking and editing documents for accuracy and compliance  Send documentation on workflow according to the Project distribution matrix and controlling the flow of documents in and out of the department  Generate outgoing transmittals - Return the documents with Acceptance code and comments to the Contractor/Supplier:  Control the receiving and log all Site Daily Diaries in the system  Control the correspondence according to the Quick Guide – Correspondence Register  Manage the External Sharing Site  Provide training to the new project staff at site in the Document Management System  Document status reporting to Project Document Controller and Project Technical Manager Qualifications And Competencies University Degree (education in Business Administration advantageous)  5+ years in Document Control experience, preferably on EPC/Construction Projects  Basic understanding of Engineering / Procurement / Construction / Commissioning documents  Excellent MS Suite software knowledge (EDMS)  Fluent both in French and English written and verbally preferred  Knowledge of ISO9001  Detail oriented, dependable and trustworthy  Ability to communicate clearly in a professional and business manner to various parties  Ability to compile reports and submit to management in a structured and professional manner  Able to work in a fast-paced and deadline driven environment  Ability to prioritize and handle a substantial workload to agreed time schedule  Personal characteristics It is part of every employees’ terms of reference to contribute to Scatec's vision: Improving our Future and adhere to our company values which are: Predictable : demonstrate clear communication and listening skills, shares information in an open and honest way  Driving results: demonstrate determination, pro-activeness, can prioritise and work independently  Changemaker: demonstrate entrepreneurship, can challenge, fast learner, take initiates and adjust  Working together: demonstrate teamwork, shares responsibilities, can compromise, has a can-do attitude  We offer Scatec is an exciting, innovative and ambitious company operating in a growing industry. We offer a challenging and interesting position where you will be part of a flexible, diverse and truly international working environment consisting of highly competent and committed colleagues with a positive drive to make a difference.Scatec is an equal opportunity employer and values diversity. All qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, national origin, disability status, protected veteran status, or any other basis protected by appropriate law. All hiring decisions are made based on merit, competence and business need.Applications will be processed on a continuous basis.",Scatec ASA,"Sidi Bouzid, Sidi Bouzid, Tunisia",Mid-Senior level,Full-time,Administrative,Renewable Energy Power Generation
2024-07,Hardware Engineer,"We are Capgemini Engineering. A brand part of the Capgemini Group.We have the mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, diversity, inclusion, a purpose of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can learn more about Capgemini Engineering here: https://www.youtube.com/watch?v=MZ0Z6PjdnQoYou can help us to achieve our mission!Now, we are part of Capgemini Group and we have more than 300,000 team members in nearly 50 countries, and we work with sectors such as aeronautics, automotive, communications, energy, life sciences, software & internet, space & defense and consumer products.We are recruiting HARDWARE design and development engineers to meet the demands of our partner customers in Tunis.Your role :•Design of circuit diagrams and circuit diagrams with Altium Designer / LTSpice,•Creation and revision of the HW simulation with PSpice / LTSpiceBe able to: • Manage suppliers and coordinate activities with the customer• Compare component specifications• Dealing with certification aspects• ZVEI standard compliance test (EN 62061 and EN ISO 13849-1)•Review technical documentation, test reports and compliance with requirements• Design of H.I.L tests according to the requirementsYour profile :• Electronic enginner• Ideally 1-15 years of experience• Good knowledge of doors• Good knowledge of EMC• With a solid knowledge of power electronics (inverters, high voltage, etc.), electronic component management, specification writing, HW testing, good analytical and problem solving skills.Your integration on Capgemini Engineering: We designed an Onboarding plan so you can know our organization, our facts and figures, our culture and the main initiatives. After that, you’ll join your Team Leader that will integrate you in the team and project.Capgemini Engineering is an Equal Opportunity Employer. We celebrate diversity and we do not tolerate discrimination of any kind. Whether that’s based on age, race, ethnicity, gender identity, citizenship, religion, sexual orientation, marital status, pregnancy, disability, veteran status.",Capgemini Engineering,"Tunis, Tunisia",Associate,Full-time,"Consulting, Engineering, and Research","IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
2024-07,"Senior Data Scientist (Engineer/ Master’s Computer Science, Data Science, Analytics Models, 3+ experience) [2 Positions]","We thank you for your interest in Ooredoo Tunisia's job offers!Within the Marketing Excellence Department, strengthen the advanced analytics practice using the power of data to provide timely and accurate insights and turn business problems into opportunities.Accountabilities :Support marketing teams with insights gained from analyzing company data.Drive business results with their data-based insights.Develop end to end AI/ML based model using data science tools (e.g. SAS /R/Python) and SQL : Business understanding, Data management, feature engineering, training, scoring, deployment.Develop processes and tools to monitor and analyze model performance and data accuracy.Assess the effectiveness and accuracy of new data sources and data gathering.Work as part of shared function across organization to provide actionable insights to support product growth, cost optimization, customer engagement etc.Utilize open-source code base extensively in model development and analysis, leveraging tools like TensorFlow, PyTorch, and scikit-learn to ensure flexibility and scalability.Stay updated with state-of-the-art data science technologies and methodologies, actively contributing to the adoption of cutting-edge techniques within the team and implementing best practices in model development and deployment.Experience / Qualifications :At least +3 years of experience in a similar roleExcellent understanding of machine learning technics and algorithms.Experience with common data science tools such as R, Python, SAS…Good understanding of Telecommunication Market Insights.Advanced written and verbal communication skill: English is mandatory.Engineering Master’s Degree from a reputed Educational Institute in Statistics and Analytics modeling, Computer Science, Data Science.Why applying in Ooredoo Tunisia:Be part of the leading mobile phone operator in Tunisia.Take on a varied and challenging role in a multinational and innovative company.Develop your knowledge/skills about the most advanced technologies.Join an inspiring and collaborative team supporting your growth.Attractive remuneration.Transportation provided.Our values are Caring, Connecting & Challenging. If you see yourself in these values then bring your positive energy and join us !",Ooredoo Tunisie,"Tunis, Tunisia",Associate,Full-time,"Information Technology, Marketing, and Engineering",Telecommunications
2024-07,Maître d'Hôtel,"Description de l'entreprisePourquoi travailler chez Accor ?Nous sommes bien plus qu’un leader mondial. Nous vous accueillons comme vous êtes et vous pouvez trouver le métier et la marque qui correspond à votre personnalité.Nous vous accompagnons dans votre évolution et votre apprentissage au quotidien, nous nous assurons que votre travail apporte du sens à votre vie. Ainsi, durant votre expérience avec nous, vous pouvez explorer les possibilités illimitée du Groupe Accor.En rejoignant Accor, vous écrivez chaque chapitre de votre histoire et ensemble nous pouvons imaginer l’Hôtellerie de demain. Découvrez la vie qui vous attend chez Accor, https://careers.accor.com/.Faites ce que vous aimez, prenez soin du monde qui vous entoure, oser challenger le status quo ! #BELIMITLESSDescription du posteMaître d'Hôtel (H/F)Vous êtes au commencement d'une expérience client exceptionnelle. En tant que Maître d'Hôtel (H/F), vous accueillerez nos clients dès leur arrivée!Ce Que L'établissement Vous OffreEn quelques mots, mettez en valeur les bénéfices et les avantages à travailler dans votre établissementCarte collaborateurs offrant des taux réduits chez AccorPlan de formations délivrées dans nos AcadémiesL’opportunité de développer vos talents et de vous épanouir au sein de votre établissement et à travers le mondeLa capacité à faire la différence à travers nos activités Ethiques & Responsabilité Sociale des Entreprises, comme Planet 21Votre RôleOffrir un accueil chaleureux et professionnel aux clients, proposer des services attrayantsApporter conseil et expertise sur les menusRespecter les normes relatives aux politiques, procédures et servicesRespecter les politiques d’hygiène et de sécurité relatives à la RestaurationQualificationsVotre expérience et vos compétences incluent :Capacité à analyser le besoin du client, à garder une posture professionnelle en toutes circonstancesBonne communication interpersonnelle et capacité à gérer les conflitsCapacité à travailler dans un environnement dynamique et challengeantCapacité à travailler en équipeInformations complémentairesVotre Équipe Et Votre Environnement De TravailEn quelques mots, présentez l’équipe, l’établissement ou l’environnement de travail qui reflète la culture de l'équipeNote : Vous pouvez inclure ici les spécificités locales ou les critères légaux, tels que le permis de travail.Notre Engagement Diversité & InclusionNous sommes une entreprise inclusive et notre ambition est d’attirer, de recruter, et de promouvoir la diversité des talents.",Accor,"Tunis, Tunis, Tunisia",Entry level,Full-time,Management and Manufacturing,Hospitality
2024-07,Supply Chain Coordinator (M/F),"Valeo ist ein globales Technologieunternehmen, das innovative Lösungen entwickelt, um die Mobilität neu zu erfinden. Wir sind ein Partner von Automobilherstellern und Akteuren der neuen Mobilität weltweit. Unsere Vision? Eine grünere und sicherere Mobilität zu erfinden, dank Lösungen, die sich auf intuitives Fahren und die Reduzierung von CO2-Emissionen konzentrieren. Wir sind führend in unseren Geschäftsbereichen und werden als eines der weltweit größten innovativen Unternehmen anerkannt.tbdJob:Supply Chain SchedulerOrganization:Material Planning/Production ControlSchedule:VollzeitEmployee Status:UnbefristetJob Type:Permanent contractJob Posting Date:2024-05-27Join Us !Being part of our team, you will join: one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development a multi-cultural environment that values diversity and international collaboration more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable developmentMore information on Valeo: https://www.valeo.com",Valeo,"Ben Arous, Tunisia",Entry level,Full-time,Management and Manufacturing,Motor Vehicle Parts Manufacturing
2024-07,Clerk-Front Desk,"Numéro de l'Emploi 24042403Catégorie d'Emploi Rooms & Guest Services OperationsLieu Tunis Marriott Hotel, Centre Urbain Nord, Tunis, Tunisia, Tunisia AFFICHER SUR LA CARTEHoraire Full-TimeSitué à distance ? NMutation? NType de Poste Non-ManagementTraiter toutes les entrées des clients via la confirmation des réservations, l'affectation des chambres, la distribution et l'activation des clés des chambres. Traiter tous les types de paiements, notamment les notes de chambre, l'argent liquide, les chèques et les cartes bancaires. Procéder au départ des clients, y compris la résolution de toute charge due, non payée ou contestée. Enregistrer et répondre à tous les appels, messages, questions ou demandes des clients et résoudre leurs problèmes. Collaborer avec l'entretien ménager pour suivre la préparation des chambres avant l'arrivée des clients. Informer les clients/visiteurs sur les procédures de stationnement et répartir les bagagistes et les valets selon les besoins. Orienter les clients et les informer sur l'hôtel et les lieux à visiter à proximité. Effectuer des rapports quotidiens (nombre d'arrivées, de départs), identifier les demandes spéciales et vérifier l'exactitude des rapports. Remplir les rapports de fermeture et de caisse indiqués dans le système informatique. Encaisser les chèques bancaires et les chèques de voyage des clients. Assurer le comptage de caisse en début et fin de quart. Équilibrer et déposer les recettes selon les spécifications de la Comptabilité. Suivre et appliquer toutes les politiques et procédures de sûreté et de sécurité de la compagnie et signaler les accidents, les blessures et les conditions de travail dangereuses au responsable. Suivre et appliquer toutes les politiques et procédures de la chaîne ; s’assurer de porter un uniforme de travail propre et complet ; avoir une apparence soignée et professionnelle en tout temps sur les lieux de travail ; respecter la confidentialité dans la diffusion d’informations propres à la bannière et/ou à l’hôtel et protéger tous les biens de la compagnie. Accueillir et recevoir les clients selon les standards de la compagnie, anticiper leurs besoins et y répondre, aider les personnes handicapées et remercier chaleureusement les clients. Utiliser un langage clair et courtois lors de toute communication ; répondre au téléphone en employant le langage approprié. Développer des relations professionnelles positives et constructives avec vos pairs. Se conformer aux exigences et standards de qualité. Être habitué à travailler debout, assis et à être en mouvement sur une longue période de temps. Déplacer, soulever, porter, tirer et placer des charges pesant 4,5 kilos maximum de façon autonome. Effectuer toutes les autres tâches demandées par les responsables et qui correspondent au poste.Qualifications RecommandéesNiveau d’études: Diplôme d’études secondaires ou équivalence de niveau secondaire.Expérience de travail connexe: Aucune expérience de travail connexe.Expérience de supervision: Aucune expérience de supervision.Permis ou certification: AucuneMarriott International souscrit au principe de l’égalité d’accès à l’emploi. Nous sommes attachés à recruter un effectif diversifié et à soutenir une culture inclusive qui donne la priorité aux individus. Nous nous engageons à respecter des principes de non-discrimination envers tous les individus protégés, par exemple les personnes handicapées et les anciens combattants, et envers toute autre base couverte par la législation applicable.Les établissements Marriott Hotels s'efforcent d'élever l'art de l'hôtellerie en innovant dès qu'ils le peuvent tout en préservant le confort propre à ce qui nous est familier partout dans le monde. En tant que collaborateur ou collaboratrice Marriott Hotels, vous nous aiderez à tenir notre promesse, celle d'une hôtellerie de qualité, toujours (« Wonderful Hospitality. Always »), en offrant un service attentionné, sincère et novateur qui respecte et développe ce patrimoine vivant. Avec notre nom synonyme d'hôtellerie partout dans le monde, nous vous accueillons avec fierté pour découvrir les possibilités de carrière chez Marriott Hotels. En rejoignant Marriott Hotels, vous intégrerez le portefeuille d'enseignes de Marriott International. Rejoignez une entreprise qui vous donne la possibilité de donner le meilleur de vous-même, de trouver un sens à votre vie professionnelle, de faire partie d'une équipe internationale d'exception et de devenir la meilleure version de vous-même.JW Marriott fait partie du portefeuille d'établissements de luxe de Marriott International et se compose de plus de 100 superbes établissements situés dans les villes portes d'accès à leur région et dans les plus beaux sites de villégiature partout dans le monde. Pour JW, nos collaborateurs et collaboratrices passent en premier. Parce que si vous vous sentez bien, notre clientèle le sera aussi. Les collaborateurs et collaboratrices JW Marriott sont des personnes assurées, innovantes, authentiques et intuitives qui poursuivent l'héritage laissé par le fondateur de l'entreprise J. Willard Marriott, à qui l'enseigne doit son nom. Nos hôtels offrent une expérience de travail unique, où vous ferez partie d'une communauté et vivrez une véritable camaraderie avec un groupe de collègues varié. JW offre des opportunités de formation, de développement et de reconnaissance et, plus important encore, un endroit où nourrir vos passions dans un environnement luxueux qui met l'accent sur un bien-être holistique. Traiter notre clientèle de façon exceptionnelle, c'est d'abord prendre soin de nos collaborateurs et collaboratrices. C'est ce que nous appelons The JW Treatment™. En rejoignant JW Marriott, vous intégrerez le portefeuille d'enseignes de Marriott International. Rejoignez une entreprise qui vous donne la possibilité de donner le meilleur de vous-même, de trouver un sens à votre vie professionnelle, de faire partie d'une équipe internationale d'exception et de devenir la meilleure version de vous-même.",Marriott International,"Tunis, Tunis, Tunisia",Entry level,Full-time,Management and Manufacturing,Hospitality
2024-07,Data Analyst,"Description de l'entrepriseDevoteam is a leading consulting firm focused on digital strategy, tech platforms and cybersecurity. By combining creativity, tech and data insights, we empower our customers to transform their business and unlock the future.  With 25 years’ experience and more than 11,000 employees across Europe, the Middle East and Africa, Devoteam promotes responsible tech for people and works to create better change.  Creative tech for Better Change.http://www.devoteam.com  Description du posteWe are looking for a Data Analyst to join our team. The ideal candidate will be passionate about digging into data and uncovering insights that drive business decisions. As a Data Analyst, you will be responsible for analyzing large datasets to provide meaningful insights, developing reports and dashboards, and collaborating with cross-functional teams to understand their data needs. You should have strong analytical skills, attention to detail, and the ability to communicate complex findings in a clear and concise manner.Responsibilities:Analyze large datasets to identify trends, patterns, and insights.Develop and maintain reports and dashboards to track key metrics.Collaborate with cross-functional teams to understand their data needs and provide analytical support.Perform data cleaning, transformation, and validation to ensure data accuracy and reliability.Present findings and recommendations to stakeholders in a clear and concise manner.Stay current with industry trends and best practices in data analysis and visualization.  Qualifications Bachelor’s degree in Computer Science, Information Systems, or a related field.Proven 3 years of experience as a BI Engineer or similar role.Strong proficiency in SQL and database management.Experience with ETL tools and processes.Proficiency in BI tools such as Tableau, Power BI, or similar.Knowledge of data warehousing concepts and best practices.Strong analytical and problem-solving skills.Excellent communication and collaboration skills.Certification in BI tools or data warehousing technologies.Familiarity with cloud-based BI solutions.Good communication skills in arabic and english  Informations supplémentairesThis role necessitate mobility flexibility, allowing individuals to work interchangeably between Tunis and Riyadh (Saudi Arabia).",Devoteam Tunisie,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Engineering,IT Services and IT Consulting
2024-07,Early Career Trainee - Service Center Specialist,"Job Description SummaryYou will ensure ongoing customer satisfaction by resolving issues promptly, assisting in escalating critical service issues, and maintaining strong relationships with customer representatives. You will support shipment processes, manage installation and field tool inventory, and work closely with Field teams, Service center, and logistics teams.ResponsibilitiesJob DescriptionEnsuring ongoing customer satisfaction by recording and providing timely resolution of customer issues. Assist customer in escalating critical service/support issues for installed/live products.Work with appropriate internal and external stakeholders to drive escalations to closure by facilitating internal communication and ensuring internal processes are leveraged.Be aware of customer business goals, processes and success measures to act as internal resource of information about the customer (contact information, overall customer temperature, “hot” issues, etc.).Support to ensure shipment is made in line with internal and external customers’ requirements.Support the team to manage installation and field tool inventory and calibration process.Work closely with the Field teams, Service center and logistics teams.Required QualificationsAssociate's degree.1 to 2 years equivalent work experience. Prior demonstrated experience working in a Customer service role.Demonstrated understanding of the product area as it relates to the customer segmentDemonstrated analytical thinking/problem solving abilityAbility to think clearly and quickly and empathize in high-pressure clinical situationsTenacious and creative in handling customer issuesInclusion and DiversityGE Healthcare is an Equal Opportunity Employer where inclusion matters. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.Our total rewards are designed to unlock your ambition by giving you the boost and flexibility you need to turn your ideas into world-changing realities. Our salary and benefits are everything you’d expect from an organization with global strength and scale, and you’ll be surrounded by career opportunities in a culture that fosters care, collaboration and support.Additional InformationRelocation Assistance Provided: No",GE HealthCare,"Tunis, Tunisia",Internship,Full-time,Other,Hospitals and Health Care
2024-07,Customer & Operations Analyst,"Vantive: A New Company Built On Our Legacy Baxter is on a journey to separate our ~$5B Kidney Care segment into a standalone company. Vantive* will build on our nearly 70-year legacy in acute therapies and home and in-center dialysis to provide best-in-class care to the people we serve. We believe Vantive will not only build our leadership in the kidney care space, it will also offer meaningful work to those who join us. At Vantive, you will become part of a community of people who are focused, courageous and don’t settle for the mediocre. Each of us are driven to help improve patients’ lives worldwide. Join us as we revolutionize kidney care and other vital organ support. *Completion of the proposed separation of Kidney Care from Baxter into a standalone company (to be named Vantive) remains subject to the satisfaction of customary conditions.We are seeking a highly motivated individual to join our team as a Customer & Operations Analyst. The successful candidate will be supporting in handling supply chain planning processes and serving as a vital link between various functions including Demand Management, Sales & Marketing, Planning, Warehousing and Distribution. The primary objective of this role is to optimize operational flow improve performance measurement processes, and support business service agreements to drive efficiency and excellence in our operations.What you'll be doing:Collaborate with cross-functional teams to ensure alignment with business objectives.Analyze customer demand patterns, market trends, and inventory levels to develop accurate demand forecasts and optimize inventory management strategies.Coordinate with Sales & Marketing teams to understand customer requirements and translate them into actionable plans to meet demand while minimizing supply chain risks.Evaluate operational performance metrics, identify areas for improvement, and implement process enhancements to improve efficiency and effectiveness.Act as a liaison between internal collaborators and external partners to ensure flawless execution of supply chain operations and fulfillment of business agreements.Provide analytical support for business decision-making, including pricing strategies, product lifecycle management, and inventory optimization initiatives.Participate in cross-functional projects and initiatives to enhance operational excellence and driving continuous improvement across the organization.What you'll bring:Demonstrate ability to optimally work with and influence cross-functional teams.Advanced analytical skills, project management skills, and be result and detail oriented.Diploma in Business Administration, Analytics or equivalent is required.Confirmed experience in sales operations or similar role.Ability to inspire change and efficiency through automation and process excellence.Strong analytical and problem-solving skills.Excellent written and spoken French & English is required.Reasonable AccommodationsBaxter is committed to working with and providing reasonable accommodations to individuals with disabilities globally. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application or interview process, please click on the link here and let us know the nature of your request along with your contact information.Recruitment Fraud NoticeBaxter has discovered incidents of employment scams, where fraudulent parties pose as Baxter employees, recruiters, or other agents, and engage with online job seekers in an attempt to steal personal and/or financial information. To learn how you can protect yourself, review our Recruitment Fraud Notice. 138816",Baxter International Inc.,"Tunis, Tunisia",Entry level,Full-time,Management and Manufacturing,"Medical Equipment Manufacturing, Hospitals and Health Care, and Pharmaceutical Manufacturing"
